time	11Hz	32Hz	54Hz	75Hz	97Hz	118Hz	140Hz	161Hz	183Hz	205Hz	226Hz	248Hz	269Hz	291Hz	312Hz	334Hz	366Hz	409Hz	452Hz	495Hz	538Hz	581Hz	624Hz	668Hz	732Hz	818Hz	904Hz	991Hz	1077Hz	1163Hz	1249Hz	1335Hz	1464Hz	1637Hz	1809Hz	1981Hz	2153Hz	2326Hz	2498Hz	2670Hz	2929Hz	3273Hz	3618Hz	3962Hz	4307Hz	4651Hz	4996Hz	5340Hz	5857Hz	6546Hz	7235Hz	7924Hz	8613Hz	9302Hz	9991Hz	10680Hz	11714Hz	13092Hz	14470Hz	15848Hz	17227Hz	18605Hz	19983Hz	21361Hz
8.695	3.656	4.522	4.208	3.748	3.970	4.074	4.130	3.369	2.826	3.007	2.772	2.506	1.921	0.960	1.434	1.585	1.192	1.282	0.899	1.559	2.027	0.970	1.050	1.021	0.679	0.373	0.201	0.206	0.279	0.101	0.101	0.367	0.211	0.277	0.131	0.329	0.209	0.187	0.195	0.086	0.115	0.100	0.063	0.042	0.183	0.167	0.086	0.197	0.087	0.079	0.067	0.054	0.295	0.051	0.045	0.288	0.042	0.125	0.046	0.012	0.002	0.000	0.000	0.000
8.707	3.730	4.862	5.115	4.711	3.849	3.917	4.119	3.333	2.713	2.782	2.538	2.673	2.153	0.892	1.338	1.712	1.470	1.354	1.307	1.877	2.180	0.979	0.511	0.824	0.699	0.371	0.314	0.415	0.354	0.112	0.070	0.242	0.215	0.251	0.134	0.226	0.142	0.149	0.187	0.091	0.091	0.098	0.060	0.044	0.120	0.130	0.080	0.148	0.075	0.087	0.077	0.062	0.266	0.037	0.048	0.218	0.048	0.114	0.047	0.011	0.002	0.001	0.000	0.000
8.719	3.716	4.958	5.315	4.891	3.870	3.941	4.108	3.286	2.610	3.004	2.895	2.804	2.290	1.301	1.450	1.758	1.727	1.572	1.449	1.961	1.969	1.042	1.000	0.839	0.377	0.297	0.332	0.496	0.497	0.150	0.196	0.364	0.213	0.317	0.188	0.183	0.155	0.098	0.153	0.100	0.077	0.080	0.051	0.050	0.124	0.080	0.076	0.119	0.076	0.088	0.062	0.059	0.225	0.036	0.051	0.180	0.047	0.108	0.046	0.009	0.003	0.000	0.000	0.000
8.730	3.617	4.583	4.881	4.666	3.909	3.895	4.077	3.347	2.796	2.828	2.586	2.698	2.233	1.348	1.244	1.266	1.686	1.619	1.344	1.506	1.263	0.868	0.956	0.771	0.490	0.397	0.314	0.501	0.323	0.122	0.203	0.375	0.178	0.299	0.187	0.196	0.172	0.112	0.145	0.077	0.105	0.082	0.060	0.076	0.118	0.065	0.060	0.115	0.086	0.081	0.065	0.059	0.191	0.044	0.052	0.141	0.046	0.108	0.056	0.009	0.003	0.000	0.000	0.000
8.742	3.586	4.137	4.291	4.376	3.888	3.895	4.031	3.303	2.720	2.931	2.853	2.686	1.996	1.396	1.634	1.253	1.523	1.712	1.544	1.481	0.825	0.565	0.896	0.927	0.496	0.430	0.296	0.337	0.219	0.132	0.237	0.294	0.200	0.304	0.186	0.177	0.119	0.111	0.177	0.080	0.083	0.087	0.051	0.060	0.128	0.101	0.062	0.105	0.087	0.079	0.082	0.069	0.171	0.044	0.051	0.116	0.041	0.105	0.054	0.010	0.003	0.001	0.000	0.000
8.753	3.734	4.627	4.868	4.509	3.669	3.800	3.987	3.200	2.573	2.708	2.591	2.644	2.003	1.590	2.076	2.096	2.089	1.798	1.553	1.464	0.974	0.763	1.098	1.147	0.514	0.355	0.285	0.251	0.247	0.114	0.206	0.261	0.257	0.298	0.198	0.237	0.140	0.112	0.205	0.148	0.108	0.089	0.044	0.066	0.145	0.091	0.071	0.125	0.082	0.069	0.095	0.068	0.148	0.043	0.059	0.117	0.043	0.094	0.050	0.014	0.003	0.001	0.000	0.000
8.765	3.864	4.443	4.512	4.252	3.643	3.726	3.902	3.081	2.365	2.755	2.866	2.897	2.338	1.571	1.991	2.197	1.755	1.602	1.628	1.772	1.103	0.695	0.631	0.762	0.453	0.280	0.254	0.231	0.264	0.217	0.229	0.327	0.245	0.334	0.185	0.245	0.117	0.109	0.142	0.117	0.113	0.091	0.043	0.080	0.118	0.083	0.061	0.131	0.082	0.088	0.077	0.075	0.140	0.043	0.135	0.128	0.045	0.074	0.039	0.012	0.002	0.001	0.000	0.000
8.777	3.806	4.242	4.195	4.031	3.585	3.653	3.785	3.036	2.316	2.427	2.704	3.040	2.647	1.718	1.671	1.542	1.442	1.564	1.534	1.764	1.149	0.952	1.181	1.083	0.380	0.265	0.190	0.361	0.304	0.216	0.252	0.259	0.270	0.266	0.113	0.204	0.107	0.107	0.184	0.077	0.095	0.087	0.038	0.064	0.099	0.083	0.056	0.165	0.071	0.111	0.062	0.070	0.126	0.044	0.124	0.130	0.041	0.051	0.030	0.008	0.001	0.001	0.000	0.000
8.788	3.606	4.430	4.573	4.171	3.404	3.513	3.654	2.946	2.115	2.318	2.810	3.059	2.506	1.106	0.965	1.452	1.367	1.423	1.109	1.208	1.070	0.913	1.253	1.134	0.425	0.337	0.308	0.504	0.273	0.169	0.239	0.191	0.202	0.295	0.090	0.202	0.183	0.104	0.169	0.103	0.096	0.084	0.036	0.058	0.100	0.080	0.054	0.127	0.056	0.120	0.060	0.045	0.112	0.041	0.048	0.119	0.038	0.044	0.028	0.011	0.000	0.000	0.000	0.000
8.800	3.497	3.934	3.918	3.847	3.291	3.298	3.461	2.587	1.353	1.902	2.647	2.953	2.270	0.849	1.142	1.493	1.623	1.323	0.469	1.006	1.480	0.780	0.643	0.693	0.397	0.302	0.446	0.560	0.120	0.172	0.275	0.269	0.244	0.359	0.158	0.185	0.124	0.092	0.131	0.089	0.072	0.077	0.035	0.055	0.063	0.080	0.043	0.147	0.052	0.122	0.072	0.057	0.085	0.035	0.042	0.104	0.037	0.034	0.021	0.010	0.001	0.000	0.000	0.000
8.811	3.432	3.834	3.905	3.690	3.048	3.022	3.197	2.386	1.204	1.831	2.719	2.990	2.348	1.150	1.431	1.441	1.095	1.159	0.692	0.916	1.588	0.842	0.678	0.585	0.372	0.252	0.518	0.772	0.205	0.202	0.157	0.309	0.245	0.267	0.198	0.158	0.120	0.125	0.133	0.132	0.084	0.075	0.036	0.050	0.053	0.044	0.054	0.115	0.049	0.089	0.069	0.059	0.054	0.034	0.044	0.088	0.034	0.021	0.023	0.007	0.002	0.000	0.000	0.000
8.823	3.096	3.665	3.834	3.546	2.830	2.729	2.876	2.255	1.398	1.469	2.540	3.009	2.519	1.365	1.271	1.524	1.462	1.175	0.882	1.215	1.760	0.833	0.838	0.910	0.502	0.336	0.537	0.676	0.269	0.238	0.149	0.231	0.277	0.352	0.174	0.158	0.182	0.149	0.183	0.160	0.119	0.148	0.060	0.072	0.109	0.075	0.103	0.114	0.101	0.085	0.071	0.061	0.060	0.040	0.045	0.064	0.035	0.017	0.027	0.008	0.003	0.000	0.000	0.000
8.835	2.486	2.748	2.268	2.955	3.277	2.761	2.653	2.862	2.792	3.216	3.518	3.187	3.058	3.298	3.093	2.981	2.672	2.435	1.980	1.700	1.524	1.661	2.136	2.165	1.846	1.579	1.450	1.407	1.435	1.356	1.621	1.472	0.910	1.035	0.602	0.962	0.656	0.686	0.635	0.523	0.491	0.627	0.220	0.291	0.459	0.480	0.274	0.270	0.343	0.170	0.187	0.197	0.215	0.121	0.094	0.138	0.065	0.037	0.025	0.008	0.005	0.000	0.000	0.000
8.846	2.738	3.574	3.805	4.039	4.148	3.800	3.069	3.143	3.403	3.719	4.232	4.411	4.362	4.232	3.981	3.631	3.003	3.152	2.616	1.826	1.876	2.397	2.554	2.906	2.148	2.028	1.955	1.864	1.738	1.700	2.109	1.919	1.295	1.512	1.045	1.386	0.965	1.070	0.771	0.860	0.781	0.830	0.430	0.557	0.890	0.961	0.502	0.451	0.559	0.412	0.315	0.358	0.671	0.245	0.207	0.388	0.143	0.107	0.039	0.010	0.009	0.000	0.000	0.000
8.858	3.149	4.159	4.233	3.986	4.147	4.148	3.772	3.471	2.863	2.874	4.115	4.519	4.171	3.848	3.664	2.921	3.565	3.549	2.500	2.657	2.456	2.260	2.240	2.833	2.043	2.081	1.931	2.166	1.860	1.608	1.583	1.350	1.216	1.151	1.062	1.120	0.942	0.928	0.824	0.990	0.881	0.768	0.559	0.626	0.855	0.921	0.540	0.413	0.514	0.464	0.320	0.351	0.652	0.224	0.189	0.398	0.114	0.102	0.038	0.010	0.008	0.000	0.000	0.000
8.870	3.475	4.389	4.442	3.942	3.380	3.779	4.028	3.159	2.728	3.033	3.806	4.461	4.391	4.081	3.704	3.356	4.045	3.797	2.137	2.400	2.234	1.959	2.217	2.668	1.858	2.088	1.734	2.022	1.799	1.372	1.119	0.620	0.969	0.659	0.730	0.660	0.714	0.582	0.606	0.618	0.583	0.512	0.433	0.426	0.663	0.580	0.361	0.339	0.313	0.272	0.180	0.212	0.276	0.142	0.097	0.196	0.051	0.047	0.019	0.008	0.002	0.000	0.000	0.000
8.881	3.437	4.183	4.511	4.238	3.473	3.735	3.875	3.243	3.093	3.299	3.949	4.405	4.100	3.873	3.910	3.434	3.723	3.588	2.135	1.882	1.290	1.779	1.996	2.520	1.766	2.075	1.591	1.796	1.664	1.195	0.928	0.513	0.814	0.604	0.591	0.543	0.502	0.418	0.436	0.311	0.357	0.283	0.247	0.264	0.600	0.447	0.245	0.264	0.201	0.159	0.120	0.159	0.161	0.097	0.072	0.095	0.045	0.030	0.021	0.007	0.000	0.000	0.000	0.000
8.893	2.878	3.168	3.886	4.169	3.580	3.817	3.961	3.256	2.915	3.213	3.865	4.263	4.099	3.884	3.357	2.933	3.331	3.220	2.219	2.164	1.762	1.814	1.786	2.253	1.746	1.982	1.531	1.630	1.534	1.197	0.896	0.522	0.815	0.631	0.550	0.606	0.352	0.400	0.405	0.344	0.349	0.212	0.109	0.166	0.410	0.355	0.207	0.188	0.157	0.139	0.085	0.102	0.091	0.060	0.071	0.069	0.043	0.026	0.022	0.005	0.000	0.000	0.000	0.000
8.904	2.848	3.578	4.258	4.244	3.710	3.950	4.102	3.442	3.025	3.054	3.740	4.144	3.859	3.980	4.052	3.544	3.854	3.787	2.172	1.999	1.741	1.854	1.559	1.884	1.285	1.756	1.576	1.501	1.369	1.227	0.934	0.477	0.940	0.676	0.545	0.626	0.299	0.345	0.288	0.235	0.268	0.199	0.088	0.099	0.341	0.299	0.124	0.117	0.089	0.096	0.066	0.074	0.061	0.048	0.056	0.061	0.037	0.027	0.022	0.006	0.001	0.000	0.000	0.000
8.916	2.351	3.253	4.212	4.338	3.774	3.984	4.098	3.411	3.150	3.430	3.971	4.345	4.175	3.955	3.676	3.158	3.897	3.707	2.283	2.473	1.734	1.736	1.873	1.486	1.259	1.538	1.458	1.499	0.925	1.240	0.785	0.621	0.798	0.642	0.363	0.394	0.217	0.220	0.206	0.141	0.170	0.110	0.049	0.055	0.242	0.245	0.096	0.087	0.063	0.066	0.063	0.055	0.052	0.047	0.040	0.067	0.032	0.024	0.018	0.006	0.002	0.000	0.000	0.000
8.928	2.041	3.367	4.334	4.379	3.817	4.058	4.222	3.406	2.972	3.110	3.820	4.471	4.215	3.872	3.690	3.122	3.480	3.216	2.226	2.127	1.768	1.557	1.424	0.875	1.353	1.136	1.478	1.524	0.997	1.084	0.629	0.441	0.580	0.498	0.402	0.275	0.179	0.202	0.159	0.099	0.103	0.070	0.055	0.035	0.125	0.157	0.072	0.063	0.052	0.042	0.060	0.059	0.049	0.045	0.039	0.057	0.036	0.022	0.022	0.006	0.002	0.001	0.000	0.000
8.939	1.553	3.268	4.340	4.420	3.879	4.093	4.178	3.517	3.284	3.538	4.073	4.530	4.395	4.031	3.800	3.382	3.228	2.804	2.226	1.980	1.292	1.424	1.343	1.117	1.246	1.390	1.422	1.506	1.220	1.010	0.675	0.370	0.527	0.400	0.329	0.242	0.179	0.168	0.136	0.100	0.080	0.076	0.062	0.057	0.059	0.079	0.063	0.038	0.051	0.049	0.059	0.041	0.047	0.042	0.045	0.055	0.033	0.022	0.025	0.007	0.002	0.002	0.000	0.000
8.951	1.306	3.293	4.372	4.423	3.839	4.058	4.173	3.524	3.348	3.377	3.850	4.332	3.902	3.252	2.965	2.659	3.778	3.365	2.156	2.004	1.325	1.102	1.305	1.650	1.332	1.461	1.115	1.286	1.116	0.953	0.541	0.431	0.592	0.510	0.259	0.265	0.224	0.407	0.214	0.225	0.272	0.265	0.157	0.297	0.431	0.223	0.241	0.297	0.213	0.156	0.182	0.124	0.113	0.109	0.103	0.092	0.052	0.034	0.024	0.009	0.001	0.001	0.000	0.000
8.962	0.829	3.278	4.368	4.432	3.855	4.065	4.205	3.371	3.011	3.416	3.716	4.069	3.823	3.428	3.282	2.858	3.771	3.470	1.949	1.612	0.925	1.153	1.272	1.665	1.181	1.430	1.061	1.206	1.355	0.924	0.732	0.387	0.577	0.582	0.394	0.495	0.374	0.668	0.500	0.493	0.455	0.403	0.258	0.488	0.855	0.428	0.414	0.528	0.356	0.319	0.323	0.205	0.180	0.216	0.270	0.169	0.087	0.078	0.042	0.012	0.001	0.000	0.000	0.000
8.974	0.807	3.276	4.388	4.453	3.861	4.034	4.141	3.415	3.234	3.484	3.626	3.803	3.403	2.797	2.927	2.937	3.455	3.327	1.971	1.599	0.844	1.212	1.455	1.561	1.034	1.087	0.965	1.404	1.337	0.679	0.511	0.221	0.460	0.478	0.412	0.570	0.357	0.495	0.509	0.388	0.414	0.400	0.322	0.339	0.705	0.421	0.418	0.467	0.370	0.387	0.269	0.191	0.214	0.211	0.250	0.155	0.070	0.074	0.048	0.013	0.000	0.000	0.000	0.000
8.986	0.696	3.295	4.403	4.455	3.847	4.023	4.163	3.501	3.293	3.340	3.289	3.599	3.280	2.542	2.519	2.696	2.776	2.922	1.907	1.437	1.018	0.945	0.977	0.927	0.837	0.797	0.853	1.385	1.354	0.486	0.411	0.235	0.324	0.399	0.431	0.497	0.358	0.303	0.291	0.285	0.378	0.355	0.303	0.243	0.317	0.222	0.274	0.346	0.260	0.257	0.178	0.156	0.196	0.138	0.137	0.099	0.055	0.045	0.039	0.013	0.000	0.000	0.000	0.000
8.997	0.483	3.300	4.416	4.464	3.825	3.982	4.124	3.441	3.190	3.455	3.460	3.536	3.209	2.647	2.586	2.509	3.115	3.216	1.716	1.219	1.528	1.133	1.055	0.921	0.912	0.807	0.646	1.077	1.336	0.463	0.332	0.297	0.411	0.260	0.212	0.358	0.279	0.320	0.335	0.281	0.262	0.203	0.176	0.149	0.226	0.153	0.176	0.226	0.151	0.180	0.152	0.120	0.115	0.100	0.099	0.064	0.044	0.035	0.036	0.009	0.000	0.000	0.000	0.000
9.009	0.657	3.289	4.411	4.486	3.825	3.914	4.102	3.400	3.158	3.343	3.224	3.496	3.243	2.525	2.404	2.331	3.101	3.227	1.576	1.317	1.705	1.137	1.123	1.244	1.212	1.275	0.670	0.832	1.079	0.374	0.355	0.186	0.413	0.226	0.174	0.343	0.144	0.136	0.269	0.155	0.144	0.112	0.101	0.091	0.161	0.112	0.105	0.180	0.121	0.141	0.098	0.078	0.089	0.061	0.068	0.064	0.039	0.037	0.033	0.008	0.000	0.000	0.000	0.000
9.020	0.707	3.272	4.394	4.480	3.823	3.894	4.079	3.333	3.066	3.358	3.236	3.428	3.182	2.577	2.666	2.786	2.769	3.026	1.467	1.257	1.701	1.236	1.123	1.172	1.290	1.542	0.729	1.184	0.816	0.493	0.423	0.256	0.311	0.278	0.164	0.369	0.093	0.118	0.197	0.103	0.094	0.102	0.041	0.066	0.094	0.059	0.071	0.112	0.062	0.091	0.056	0.049	0.071	0.046	0.059	0.073	0.036	0.038	0.032	0.008	0.001	0.000	0.000	0.000
9.032	0.622	3.249	4.383	4.467	3.827	3.876	4.023	3.325	3.094	3.378	3.248	3.246	3.019	2.264	2.031	2.184	2.832	2.995	1.755	1.533	1.572	1.363	1.557	1.408	1.211	1.397	0.702	1.156	0.662	0.431	0.410	0.292	0.377	0.233	0.220	0.544	0.092	0.176	0.131	0.095	0.071	0.087	0.032	0.049	0.061	0.036	0.056	0.075	0.059	0.061	0.051	0.037	0.066	0.050	0.048	0.053	0.033	0.033	0.030	0.007	0.002	0.000	0.000	0.000
9.044	0.578	3.224	4.359	4.436	3.786	3.820	3.957	3.307	3.113	3.292	2.928	2.667	2.052	1.294	2.163	2.466	2.745	2.877	2.045	1.642	1.715	1.180	1.439	1.450	1.115	0.967	0.511	1.072	0.789	0.284	0.224	0.159	0.431	0.320	0.209	0.542	0.078	0.185	0.132	0.080	0.079	0.073	0.033	0.038	0.049	0.037	0.065	0.095	0.054	0.068	0.052	0.043	0.065	0.041	0.034	0.047	0.029	0.031	0.026	0.008	0.002	0.000	0.000	0.000
9.055	0.533	3.187	4.318	4.397	3.707	3.708	3.871	3.170	2.972	3.239	2.820	2.172	1.890	1.812	2.335	2.700	2.173	2.051	1.520	1.744	1.890	1.032	0.907	0.854	0.880	0.925	0.729	0.770	0.426	0.209	0.207	0.121	0.245	0.267	0.106	0.431	0.087	0.105	0.137	0.064	0.062	0.092	0.027	0.023	0.068	0.042	0.074	0.099	0.050	0.068	0.048	0.039	0.061	0.040	0.036	0.037	0.026	0.033	0.026	0.007	0.001	0.000	0.000	0.000
9.067	0.590	3.182	4.262	4.341	3.631	3.581	3.765	2.973	2.822	3.161	2.698	2.237	1.892	2.229	2.740	2.672	2.459	1.722	1.930	1.668	1.874	1.725	1.572	1.548	1.438	1.614	1.688	1.336	0.935	0.647	0.930	0.979	0.801	1.271	0.796	0.752	0.412	0.542	0.418	0.654	0.493	0.409	0.193	0.265	0.220	0.328	0.327	0.259	0.258	0.210	0.218	0.164	0.186	0.163	0.137	0.136	0.097	0.098	0.041	0.026	0.016	0.000	0.000	0.000
9.079	1.921	3.521	4.192	3.999	3.647	3.685	3.523	2.979	2.257	3.206	3.792	3.798	3.503	3.307	3.271	3.090	3.278	2.908	2.534	2.867	2.529	2.796	2.933	2.775	2.530	3.066	2.998	2.570	1.968	1.520	2.302	2.370	2.086	2.554	2.240	1.951	2.021	1.998	1.542	2.330	1.901	1.448	1.220	1.099	1.036	1.736	1.131	1.131	1.180	0.767	0.872	0.745	0.728	0.692	0.630	0.627	0.470	0.475	0.271	0.168	0.080	0.001	0.000	0.000
9.090	2.900	3.879	4.292	4.198	4.099	3.972	3.881	3.791	3.678	4.066	4.269	4.096	3.676	3.154	3.235	2.918	3.349	3.069	2.744	3.699	3.641	3.508	2.926	2.675	3.046	3.236	2.924	2.507	2.166	2.182	2.498	2.504	2.295	2.602	2.380	2.192	2.367	2.250	2.225	2.602	2.288	1.656	1.533	1.445	1.476	2.094	1.313	1.384	1.502	1.135	1.235	1.117	1.131	1.016	0.899	0.835	0.673	0.664	0.459	0.268	0.097	0.001	0.000	0.000
9.102	3.207	4.154	3.901	4.252	4.785	4.496	4.085	3.874	4.032	4.185	3.843	3.070	2.909	3.170	3.237	3.367	3.650	2.946	2.815	3.713	3.409	3.438	2.893	2.164	2.779	2.307	1.625	1.739	1.370	2.209	1.997	1.936	1.973	2.058	1.836	1.734	1.800	1.786	2.153	1.810	1.741	1.404	1.340	1.475	1.444	1.600	1.166	1.210	1.387	1.343	1.326	1.294	1.218	1.093	0.866	0.720	0.645	0.549	0.443	0.262	0.102	0.001	0.000	0.000
9.113	3.114	4.226	4.778	5.033	4.816	3.865	3.169	3.346	3.444	3.542	2.877	2.573	2.891	2.541	2.767	2.823	3.369	3.226	3.208	3.672	3.489	3.539	3.279	2.460	2.782	2.269	1.538	1.771	1.719	2.123	1.397	1.256	1.305	1.617	1.390	1.860	1.621	1.862	1.638	1.583	1.568	1.571	1.421	1.499	1.595	1.545	1.288	1.460	1.481	1.362	1.301	1.185	1.049	0.933	0.844	0.644	0.662	0.580	0.426	0.284	0.167	0.001	0.000	0.000
9.125	3.317	3.530	4.525	4.970	4.296	3.667	3.906	3.166	2.719	3.225	2.684	2.108	1.970	2.295	3.076	3.423	3.627	2.944	3.292	4.082	4.117	3.905	3.150	2.246	2.542	2.045	1.631	1.742	1.951	2.027	1.671	1.369	1.275	1.458	1.340	1.865	1.510	1.468	1.553	1.580	1.581	1.785	1.371	1.417	1.735	1.769	1.483	1.575	1.550	1.397	1.256	1.112	0.977	0.987	0.842	0.729	0.729	0.623	0.371	0.254	0.164	0.001	0.000	0.000
9.137	3.324	4.402	4.984	4.812	4.024	3.948	3.969	3.177	2.677	3.037	2.766	2.737	2.946	2.936	2.851	2.260	3.768	3.886	3.692	3.881	3.607	3.535	2.884	2.067	3.131	2.445	1.338	1.179	1.519	1.767	1.310	1.408	1.620	1.557	1.204	1.667	1.294	1.478	1.802	1.645	1.361	1.358	1.051	1.421	1.463	1.917	1.596	1.443	1.395	1.328	1.256	1.070	1.055	0.935	0.672	0.794	0.809	0.633	0.331	0.196	0.114	0.001	0.000	0.000
9.148	2.962	4.598	5.188	4.797	3.540	3.823	4.098	3.365	2.793	2.913	2.561	2.549	2.747	2.904	2.988	3.357	4.033	3.799	3.337	3.543	3.253	3.116	2.474	1.901	2.919	2.493	1.630	1.205	1.167	1.435	1.415	1.635	1.471	1.622	1.054	1.594	1.264	1.407	1.710	1.299	1.248	1.118	0.818	1.127	1.162	1.585	1.142	1.375	1.312	1.185	1.110	0.978	0.863	0.773	0.659	0.800	0.717	0.584	0.285	0.160	0.087	0.001	0.000	0.000
9.160	3.376	4.636	5.158	4.837	4.006	4.074	4.115	3.291	2.877	3.239	2.724	1.383	0.950	2.271	3.048	3.213	3.266	3.152	3.075	3.404	2.891	2.854	1.869	1.634	2.172	2.105	1.537	1.145	0.998	1.102	1.207	1.244	1.204	1.100	0.805	1.164	1.003	1.190	1.395	1.055	1.000	1.073	0.787	0.946	0.841	1.028	0.976	0.922	0.977	0.821	0.723	0.783	0.684	0.578	0.575	0.682	0.537	0.422	0.201	0.129	0.057	0.000	0.000	0.000
9.171	3.661	4.617	4.686	4.310	3.842	3.994	4.198	3.583	3.383	3.493	2.758	1.474	1.529	1.931	2.512	2.596	2.497	2.709	2.143	2.899	2.910	2.864	2.157	1.655	2.373	2.150	1.272	1.116	1.078	0.880	0.879	1.089	1.006	1.221	0.841	1.237	0.947	0.776	0.828	0.867	0.849	0.839	0.597	0.792	0.719	0.647	0.916	0.569	0.564	0.471	0.490	0.544	0.548	0.362	0.347	0.516	0.320	0.285	0.129	0.093	0.019	0.000	0.000	0.000
9.183	3.678	4.656	4.590	4.061	3.803	4.104	4.186	3.470	3.336	3.519	2.865	2.072	1.794	1.518	2.323	2.826	2.717	2.638	1.947	2.592	2.496	2.328	1.775	1.427	2.329	1.804	1.235	0.698	0.982	1.077	0.747	0.926	0.882	1.228	0.811	1.128	0.995	0.920	0.968	0.869	0.861	0.611	0.422	0.441	0.498	0.485	0.581	0.474	0.349	0.359	0.310	0.322	0.449	0.246	0.243	0.344	0.232	0.217	0.098	0.074	0.006	0.000	0.000	0.000
9.195	3.658	4.866	5.144	4.636	3.666	4.028	4.180	3.385	3.124	3.409	2.774	1.869	1.788	1.897	2.506	2.501	2.726	2.749	1.951	2.457	2.385	1.919	1.535	1.732	1.729	1.383	1.066	0.671	0.927	1.005	0.534	1.143	0.695	1.020	0.705	0.965	0.972	0.970	0.861	0.889	0.801	0.498	0.381	0.428	0.669	0.438	0.401	0.393	0.245	0.272	0.224	0.184	0.301	0.166	0.158	0.239	0.162	0.168	0.074	0.046	0.005	0.000	0.000	0.000
9.206	3.613	4.735	5.065	4.726	3.968	4.145	4.229	3.516	3.195	3.339	2.744	2.086	2.020	2.239	2.782	2.957	2.650	2.404	1.711	2.296	2.038	1.718	1.582	1.374	1.728	1.440	0.906	1.120	0.809	0.678	0.304	0.946	0.665	0.990	0.716	0.789	0.788	0.846	0.701	0.773	0.809	0.524	0.380	0.446	0.525	0.368	0.329	0.253	0.235	0.226	0.172	0.142	0.246	0.119	0.139	0.179	0.102	0.157	0.063	0.023	0.002	0.000	0.000	0.000
9.218	3.627	4.023	4.256	4.431	3.948	4.096	4.226	3.457	3.085	3.284	2.746	2.265	1.999	1.465	2.405	2.811	2.886	2.664	1.866	2.201	2.295	1.974	1.692	1.237	1.974	1.661	1.010	1.252	0.781	0.581	0.478	0.625	0.766	0.706	0.685	1.050	0.665	0.571	0.615	0.710	0.653	0.480	0.388	0.296	0.331	0.277	0.252	0.210	0.221	0.171	0.124	0.111	0.195	0.075	0.099	0.135	0.063	0.118	0.054	0.013	0.000	0.000	0.000	0.000
9.229	3.687	4.515	4.786	4.531	3.905	4.135	4.229	3.443	3.068	3.193	2.543	2.199	1.978	1.858	2.511	2.573	2.862	2.683	1.865	2.280	2.495	2.233	1.837	1.184	1.784	1.192	0.814	1.167	0.951	0.749	0.526	0.745	0.741	0.548	0.510	1.082	0.504	0.508	0.418	0.679	0.522	0.433	0.360	0.324	0.309	0.243	0.235	0.214	0.194	0.158	0.111	0.106	0.173	0.058	0.087	0.113	0.043	0.089	0.037	0.007	0.000	0.000	0.000	0.000
9.241	3.812	4.636	4.909	4.579	3.873	4.109	4.220	3.447	3.022	3.203	2.696	2.130	1.708	1.783	2.298	2.465	2.475	2.129	2.038	2.425	2.143	2.196	2.249	1.074	1.520	1.078	0.681	1.145	0.827	0.772	0.363	0.526	0.626	0.535	0.423	0.779	0.572	0.573	0.372	0.530	0.519	0.292	0.406	0.276	0.248	0.249	0.231	0.250	0.196	0.159	0.111	0.099	0.150	0.053	0.123	0.135	0.041	0.075	0.031	0.006	0.000	0.000	0.000	0.000
9.253	3.820	4.013	4.160	4.317	3.903	4.107	4.169	3.374	3.002	3.090	2.438	1.901	1.835	1.571	1.733	1.943	2.035	1.973	1.961	2.594	2.863	2.808	2.275	1.005	1.409	0.831	0.615	0.942	0.575	0.600	0.390	0.668	0.529	0.567	0.362	0.649	0.484	0.497	0.433	0.489	0.511	0.294	0.358	0.284	0.265	0.239	0.173	0.236	0.205	0.166	0.096	0.072	0.127	0.052	0.112	0.125	0.042	0.052	0.025	0.007	0.000	0.000	0.000	0.000
9.264	3.594	4.434	4.683	4.440	3.843	4.087	4.161	3.404	3.014	3.086	2.500	1.815	1.591	1.880	2.186	2.049	2.392	2.405	2.284	2.626	3.020	2.736	1.700	0.756	1.113	0.693	0.648	0.740	0.708	0.661	0.374	0.582	0.619	0.420	0.422	0.679	0.333	0.520	0.494	0.467	0.560	0.285	0.330	0.264	0.233	0.179	0.120	0.157	0.156	0.182	0.081	0.049	0.105	0.051	0.050	0.122	0.045	0.042	0.028	0.007	0.000	0.000	0.000	0.000
9.276	3.502	4.310	4.667	4.487	3.842	4.044	4.121	3.272	2.786	2.985	2.427	2.047	1.798	1.545	1.658	1.753	2.468	2.314	1.993	1.983	2.583	2.081	1.650	0.934	0.868	0.563	0.566	0.742	0.934	0.711	0.438	0.586	0.668	0.442	0.471	0.571	0.375	0.365	0.431	0.384	0.526	0.239	0.372	0.202	0.217	0.172	0.129	0.158	0.141	0.166	0.065	0.039	0.085	0.052	0.055	0.104	0.040	0.043	0.031	0.007	0.000	0.000	0.000	0.000
9.287	3.428	3.387	4.045	4.374	3.852	3.994	4.080	3.249	2.742	2.900	2.306	2.113	2.147	1.839	1.542	1.563	2.192	1.959	1.631	1.977	2.358	2.354	2.037	1.098	0.722	0.546	0.458	0.723	0.879	0.522	0.275	0.789	0.410	0.369	0.416	0.476	0.411	0.331	0.318	0.359	0.408	0.276	0.279	0.159	0.244	0.192	0.117	0.158	0.130	0.129	0.074	0.040	0.061	0.048	0.062	0.077	0.030	0.035	0.023	0.007	0.000	0.000	0.000	0.000
