time	11Hz	32Hz	54Hz	75Hz	97Hz	118Hz	140Hz	161Hz	183Hz	205Hz	226Hz	248Hz	269Hz	291Hz	312Hz	334Hz	366Hz	409Hz	452Hz	495Hz	538Hz	581Hz	624Hz	668Hz	732Hz	818Hz	904Hz	991Hz	1077Hz	1163Hz	1249Hz	1335Hz	1464Hz	1637Hz	1809Hz	1981Hz	2153Hz	2326Hz	2498Hz	2670Hz	2929Hz	3273Hz	3618Hz	3962Hz	4307Hz	4651Hz	4996Hz	5340Hz	5857Hz	6546Hz	7235Hz	7924Hz	8613Hz	9302Hz	9991Hz	10680Hz	11714Hz	13092Hz	14470Hz	15848Hz	17227Hz	18605Hz	19983Hz	21361Hz
4.894	2.192	3.452	3.715	4.300	4.857	4.592	3.450	2.715	3.314	3.718	3.570	2.822	2.123	2.477	2.928	2.788	2.866	2.706	3.207	3.149	2.058	1.839	2.717	2.125	2.731	2.103	1.748	2.252	1.979	1.913	1.805	1.716	1.974	1.583	1.136	1.259	1.474	1.166	1.368	1.219	0.882	0.812	0.685	0.576	0.443	0.377	0.290	0.230	0.279	0.229	0.198	0.142	0.179	0.123	0.162	0.100	0.156	0.126	0.086	0.061	0.031	0.007	0.000	0.000
4.899	2.373	3.438	3.897	4.343	4.793	4.527	3.422	2.728	3.379	3.840	3.556	2.637	2.108	2.561	2.859	2.718	2.969	2.908	3.378	3.153	2.023	2.066	2.682	2.002	2.719	2.295	2.046	2.098	1.877	1.918	1.847	1.591	2.077	1.949	1.152	1.244	1.425	1.307	1.512	1.659	0.997	0.739	0.754	0.703	0.475	0.405	0.212	0.225	0.290	0.218	0.194	0.147	0.190	0.120	0.164	0.091	0.155	0.123	0.085	0.059	0.025	0.006	0.000	0.000
4.904	1.963	3.477	3.930	4.201	4.687	4.493	3.430	2.503	3.315	3.866	3.476	2.369	1.906	2.497	2.833	2.590	2.982	3.025	3.427	3.138	1.998	2.119	2.748	2.309	2.725	2.464	2.274	1.837	1.770	1.961	1.839	1.456	2.119	2.192	1.262	1.359	1.345	1.334	1.577	1.948	1.132	0.751	0.835	0.827	0.481	0.420	0.172	0.214	0.298	0.199	0.178	0.151	0.191	0.123	0.152	0.081	0.137	0.104	0.070	0.048	0.015	0.004	0.000	0.000
4.909	2.099	3.532	3.928	4.115	4.628	4.482	3.429	2.573	3.498	3.860	3.318	2.449	2.070	2.428	2.867	2.783	3.044	2.979	3.322	3.199	2.102	2.077	2.785	2.555	2.713	2.491	2.371	1.922	1.803	2.038	1.932	1.596	2.114	2.286	1.342	1.546	1.323	1.303	1.540	2.080	1.238	0.775	0.868	0.905	0.451	0.389	0.185	0.204	0.303	0.189	0.161	0.151	0.176	0.130	0.129	0.072	0.115	0.082	0.052	0.034	0.006	0.002	0.000	0.000
4.914	1.961	3.537	3.996	4.247	4.666	4.441	3.441	3.189	3.785	3.869	3.193	2.582	2.484	2.548	2.955	2.920	2.963	2.728	3.064	3.261	2.202	1.937	2.691	2.575	2.658	2.417	2.360	2.172	1.956	2.260	2.108	1.731	2.179	2.264	1.433	1.684	1.320	1.249	1.443	2.085	1.323	0.796	0.844	0.915	0.460	0.348	0.221	0.186	0.290	0.186	0.142	0.150	0.157	0.139	0.111	0.064	0.103	0.065	0.039	0.024	0.001	0.000	0.000	0.000
4.919	2.368	3.576	4.037	4.288	4.684	4.441	3.551	3.460	3.854	3.940	3.449	2.880	2.562	2.647	3.061	2.821	2.716	2.469	3.198	3.285	2.143	1.741	2.547	2.387	2.581	2.302	2.406	2.328	2.065	2.422	2.199	1.775	2.247	2.269	1.690	1.807	1.331	1.313	1.317	1.979	1.374	0.822	0.796	0.871	0.490	0.350	0.256	0.179	0.265	0.188	0.136	0.154	0.147	0.144	0.110	0.058	0.096	0.053	0.036	0.022	0.000	0.000	0.000	0.000
4.924	2.155	3.644	4.027	4.166	4.646	4.536	3.794	3.489	3.727	3.994	3.799	3.109	2.401	2.595	3.061	2.631	2.611	2.718	3.543	3.269	1.938	1.871	2.565	2.027	2.528	2.362	2.584	2.324	2.064	2.429	2.166	1.715	2.287	2.301	1.852	1.862	1.352	1.366	1.228	1.868	1.410	0.874	0.761	0.821	0.513	0.357	0.277	0.174	0.249	0.187	0.139	0.153	0.139	0.140	0.111	0.062	0.088	0.046	0.033	0.021	0.000	0.000	0.000	0.000
4.929	2.315	3.707	4.068	4.188	4.647	4.558	3.878	3.428	3.522	4.036	4.019	3.153	1.574	2.384	2.969	2.792	2.875	2.964	3.767	3.254	1.775	1.863	2.536	1.771	2.644	2.427	2.620	2.164	2.027	2.289	2.108	1.814	2.301	2.259	1.855	1.836	1.423	1.333	1.267	1.853	1.422	0.965	0.772	0.814	0.483	0.351	0.301	0.175	0.235	0.196	0.138	0.148	0.128	0.125	0.112	0.070	0.078	0.040	0.029	0.020	0.000	0.000	0.000	0.000
4.934	2.224	3.714	4.165	4.372	4.702	4.455	3.767	3.456	3.421	4.092	4.152	3.183	1.440	2.441	2.828	2.728	2.962	3.070	3.848	3.281	2.039	1.844	2.459	1.696	2.752	2.363	2.472	1.970	1.897	2.099	1.903	1.977	2.349	2.230	1.712	1.807	1.494	1.241	1.279	1.865	1.412	1.072	0.846	0.795	0.440	0.341	0.313	0.194	0.223	0.209	0.136	0.150	0.119	0.112	0.111	0.074	0.073	0.038	0.024	0.018	0.000	0.000	0.000	0.000
4.939	2.349	3.697	4.193	4.405	4.692	4.368	3.688	3.546	3.410	4.153	4.269	3.398	1.822	2.406	2.779	2.595	3.027	3.194	3.792	3.246	2.290	1.865	2.368	1.705	2.856	2.210	2.179	1.934	1.696	1.946	1.705	2.137	2.361	2.107	1.537	1.784	1.476	1.117	1.255	1.881	1.394	1.091	0.905	0.728	0.430	0.342	0.322	0.220	0.216	0.225	0.130	0.152	0.120	0.107	0.107	0.068	0.070	0.035	0.018	0.015	0.000	0.000	0.000	0.000
4.944	2.206	3.640	4.126	4.215	4.579	4.497	3.953	3.672	3.573	4.238	4.388	3.604	1.878	2.195	2.775	2.713	3.148	3.325	3.582	3.100	2.412	1.965	2.371	1.834	2.908	2.359	2.300	1.905	1.716	1.998	1.664	2.151	2.272	1.933	1.386	1.733	1.369	1.018	1.282	1.900	1.345	1.024	0.928	0.649	0.421	0.341	0.312	0.224	0.213	0.220	0.124	0.157	0.135	0.110	0.102	0.057	0.066	0.031	0.014	0.011	0.000	0.000	0.000	0.000
4.949	2.200	3.544	4.002	4.018	4.482	4.537	4.048	3.803	3.845	4.355	4.459	3.741	2.299	2.323	2.759	2.797	3.174	3.325	3.223	2.893	2.365	2.033	2.395	1.923	2.863	2.515	2.341	1.779	1.945	2.121	1.755	2.079	2.086	1.736	1.439	1.622	1.311	1.038	1.282	1.879	1.307	0.952	0.893	0.604	0.425	0.341	0.315	0.211	0.217	0.194	0.125	0.159	0.144	0.107	0.094	0.045	0.061	0.026	0.011	0.008	0.000	0.000	0.000	0.000
4.954	2.020	3.376	3.860	4.127	4.564	4.426	3.907	3.879	3.984	4.387	4.451	3.791	2.371	2.279	2.781	2.676	3.033	3.160	3.173	2.862	2.119	2.026	2.389	1.943	2.735	2.533	2.210	1.873	2.250	2.160	1.811	1.905	1.814	1.663	1.496	1.511	1.465	1.048	1.149	1.771	1.220	0.924	0.868	0.619	0.410	0.373	0.309	0.198	0.229	0.169	0.128	0.153	0.137	0.105	0.087	0.036	0.052	0.021	0.011	0.006	0.000	0.000	0.000	0.000
4.959	1.980	3.175	3.638	4.185	4.646	4.278	3.598	3.811	3.902	4.265	4.347	3.746	2.345	2.139	2.768	2.653	2.932	2.888	3.226	2.941	1.778	2.026	2.434	2.018	2.623	2.415	2.091	2.217	2.439	2.101	1.759	1.668	1.526	1.650	1.474	1.477	1.497	1.046	1.011	1.553	1.097	0.924	0.889	0.650	0.381	0.412	0.285	0.199	0.232	0.163	0.132	0.139	0.125	0.100	0.088	0.035	0.045	0.018	0.011	0.005	0.000	0.000	0.000	0.000
4.964	1.890	2.910	3.253	4.036	4.649	4.402	3.708	3.511	3.537	3.944	4.144	3.614	2.159	2.284	2.791	2.874	3.132	2.794	3.214	2.990	1.939	2.016	2.494	2.094	2.613	2.279	2.084	2.474	2.459	1.894	1.733	1.489	1.426	1.623	1.443	1.424	1.393	1.029	1.012	1.275	1.050	0.974	0.869	0.640	0.332	0.433	0.291	0.206	0.225	0.165	0.142	0.125	0.109	0.093	0.090	0.040	0.038	0.015	0.011	0.005	0.000	0.000	0.000	0.000
4.969	1.772	2.684	2.666	3.752	4.607	4.491	3.738	3.000	2.955	3.409	3.837	3.567	2.497	2.560	2.787	2.906	3.200	2.885	3.316	2.966	1.992	2.029	2.524	2.107	2.658	2.289	2.145	2.537	2.341	1.622	1.777	1.645	1.636	1.737	1.528	1.448	1.209	1.047	1.201	1.085	1.125	1.031	0.845	0.586	0.297	0.440	0.302	0.209	0.225	0.175	0.151	0.122	0.101	0.093	0.086	0.044	0.031	0.012	0.010	0.004	0.000	0.000	0.000	0.000
4.973	1.405	2.619	2.889	3.737	4.556	4.474	3.619	2.897	2.854	2.858	3.559	3.646	2.791	2.602	2.769	2.724	3.068	2.889	3.427	2.922	1.910	2.011	2.461	1.960	2.654	2.309	2.132	2.409	2.415	1.628	1.795	1.853	1.845	1.796	1.620	1.561	1.253	1.006	1.284	1.018	1.208	1.045	0.825	0.529	0.290	0.440	0.308	0.222	0.228	0.189	0.153	0.120	0.095	0.100	0.081	0.045	0.028	0.009	0.010	0.004	0.000	0.000	0.000	0.000
4.978	1.543	2.714	3.077	3.690	4.492	4.461	3.640	2.896	2.824	3.211	3.793	3.746	2.801	2.460	2.660	2.482	3.027	2.947	3.436	2.990	1.896	2.014	2.336	1.626	2.581	2.299	2.088	2.116	2.491	1.688	1.683	1.857	1.916	1.718	1.651	1.567	1.422	1.057	1.260	0.930	1.241	0.980	0.758	0.471	0.288	0.416	0.285	0.249	0.230	0.186	0.147	0.110	0.088	0.105	0.082	0.045	0.028	0.008	0.008	0.003	0.000	0.000	0.000	0.000
4.983	1.617	2.821	3.198	3.679	4.453	4.490	3.785	3.042	3.036	3.685	4.122	3.831	2.773	2.337	2.416	2.456	3.246	3.180	3.413	3.100	1.855	1.969	2.181	1.453	2.493	2.258	1.966	1.984	2.480	1.716	1.450	1.678	1.879	1.543	1.597	1.508	1.513	1.133	1.154	0.866	1.240	0.897	0.662	0.461	0.280	0.404	0.281	0.287	0.234	0.175	0.135	0.097	0.087	0.104	0.084	0.043	0.029	0.008	0.006	0.003	0.000	0.000	0.000	0.000
4.988	1.825	2.929	3.314	3.796	4.455	4.457	3.818	3.262	3.384	4.012	4.353	3.947	2.788	2.261	2.431	2.507	3.362	3.331	3.484	3.171	1.677	1.813	2.123	1.428	2.394	2.253	1.921	2.037	2.445	1.811	1.319	1.412	1.832	1.345	1.494	1.488	1.480	1.135	1.041	0.826	1.170	0.886	0.621	0.509	0.298	0.413	0.315	0.318	0.227	0.173	0.121	0.087	0.093	0.102	0.082	0.038	0.028	0.008	0.004	0.003	0.000	0.000	0.000	0.000
4.993	1.900	3.002	3.390	3.842	4.426	4.326	3.645	3.290	3.534	4.175	4.459	4.093	3.105	2.474	2.672	2.784	3.398	3.295	3.556	3.214	1.471	1.719	2.305	1.754	2.254	2.308	2.136	2.297	2.408	1.930	1.547	1.372	1.813	1.257	1.392	1.567	1.395	1.048	0.972	0.851	1.056	0.916	0.661	0.576	0.336	0.421	0.349	0.334	0.212	0.169	0.110	0.086	0.100	0.103	0.078	0.037	0.025	0.009	0.003	0.003	0.000	0.000	0.000	0.000
4.998	1.909	3.005	3.375	3.724	4.340	4.182	3.373	3.089	3.464	4.161	4.427	4.152	3.309	2.707	2.859	3.043	3.368	3.084	3.568	3.288	1.805	1.930	2.516	2.079	2.154	2.336	2.444	2.466	2.338	1.998	1.690	1.398	1.743	1.297	1.353	1.666	1.452	0.941	1.002	0.903	0.964	0.942	0.708	0.607	0.367	0.415	0.347	0.331	0.198	0.155	0.105	0.091	0.104	0.104	0.077	0.038	0.022	0.009	0.002	0.003	0.000	0.000	0.000	0.000
5.003	1.820	2.910	3.289	3.616	4.275	4.219	3.460	2.554	3.158	3.963	4.235	4.099	3.315	2.728	2.938	3.090	3.377	3.096	3.615	3.354	2.021	2.188	2.699	2.239	2.198	2.319	2.569	2.472	2.184	2.016	1.722	1.382	1.665	1.397	1.402	1.731	1.653	0.996	1.062	0.922	0.926	0.932	0.703	0.589	0.379	0.410	0.317	0.309	0.192	0.142	0.107	0.092	0.102	0.105	0.076	0.039	0.020	0.009	0.002	0.003	0.000	0.000	0.000	0.000
5.008	1.662	2.719	3.153	3.711	4.324	4.255	3.544	3.028	3.360	3.531	3.859	3.934	3.135	2.569	2.945	2.951	3.405	3.313	3.711	3.377	2.089	2.292	2.787	2.205	2.209	2.285	2.529	2.327	1.944	1.978	1.773	1.529	1.676	1.503	1.552	1.735	1.806	1.038	1.109	0.977	0.920	0.882	0.687	0.558	0.388	0.404	0.297	0.260	0.190	0.140	0.109	0.088	0.099	0.100	0.077	0.037	0.019	0.008	0.002	0.003	0.000	0.000	0.000	0.000
5.013	1.506	2.491	2.909	3.770	4.402	4.180	3.440	3.299	3.368	3.011	3.479	3.691	2.806	2.536	2.938	2.888	3.391	3.348	3.731	3.370	2.073	2.245	2.786	2.090	2.167	2.208	2.315	2.120	1.945	1.873	1.809	1.600	1.676	1.525	1.662	1.610	1.824	1.022	1.144	1.018	0.967	0.846	0.654	0.543	0.392	0.388	0.284	0.203	0.182	0.139	0.108	0.086	0.091	0.091	0.075	0.035	0.018	0.008	0.002	0.003	0.000	0.000	0.000	0.000
5.019	0.894	2.352	2.379	3.674	4.451	4.084	3.261	3.334	3.147	3.289	3.759	3.515	2.528	2.605	2.912	3.054	3.357	3.175	3.640	3.325	1.939	2.035	2.667	2.164	2.399	2.261	2.047	2.023	2.148	1.688	1.760	1.625	1.618	1.494	1.670	1.443	1.723	0.941	1.167	1.054	1.009	0.848	0.617	0.511	0.384	0.358	0.266	0.167	0.180	0.142	0.100	0.087	0.085	0.083	0.073	0.033	0.017	0.007	0.001	0.003	0.000	0.000	0.000	0.000
5.024	0.825	2.209	2.815	3.882	4.485	4.151	3.343	3.202	2.879	3.461	4.011	3.608	2.425	2.587	2.994	3.049	3.309	3.088	3.526	3.252	1.752	1.924	2.493	2.214	2.672	2.367	1.926	2.117	2.294	1.454	1.599	1.590	1.506	1.542	1.581	1.516	1.618	0.828	1.191	1.028	1.010	0.845	0.599	0.484	0.385	0.352	0.239	0.144	0.185	0.143	0.095	0.087	0.080	0.073	0.074	0.031	0.016	0.006	0.001	0.003	0.000	0.000	0.000	0.000
5.029	1.106	2.399	3.229	4.067	4.495	4.179	3.384	3.038	2.826	3.634	4.193	3.905	2.938	2.754	3.095	2.860	3.334	3.295	3.493	3.169	1.707	1.992	2.519	2.297	2.768	2.313	1.874	2.173	2.268	1.249	1.562	1.501	1.374	1.612	1.459	1.607	1.471	0.837	1.200	0.968	0.963	0.836	0.599	0.453	0.421	0.375	0.245	0.125	0.203	0.146	0.092	0.083	0.075	0.069	0.073	0.029	0.016	0.005	0.001	0.003	0.000	0.000	0.000	0.000
5.034	1.742	2.725	3.438	4.063	4.451	4.097	3.285	2.990	2.830	3.770	4.281	4.121	3.450	3.086	3.120	2.861	3.397	3.390	3.429	3.045	1.908	2.053	2.678	2.328	2.717	2.131	1.746	2.131	2.156	1.248	1.734	1.372	1.351	1.629	1.362	1.676	1.284	0.959	1.236	0.986	0.903	0.856	0.619	0.429	0.442	0.390	0.278	0.136	0.209	0.146	0.091	0.081	0.076	0.072	0.070	0.030	0.015	0.004	0.001	0.003	0.000	0.000	0.000	0.000
5.039	1.802	3.004	3.514	3.870	4.337	4.123	3.458	3.234	3.191	3.803	4.228	4.215	3.676	3.157	3.080	2.918	3.361	3.236	3.236	2.922	2.078	2.067	2.788	2.181	2.679	2.084	1.691	2.037	1.989	1.329	1.869	1.220	1.399	1.648	1.333	1.648	1.150	1.071	1.235	1.089	0.947	0.877	0.646	0.426	0.443	0.364	0.289	0.177	0.193	0.139	0.093	0.081	0.080	0.073	0.065	0.031	0.013	0.004	0.001	0.003	0.000	0.000	0.000	0.000
5.044	1.821	3.175	3.546	3.728	4.246	4.201	3.699	3.565	3.665	3.705	3.988	4.219	3.704	3.002	3.091	2.877	3.200	2.974	2.999	2.875	2.165	2.105	2.830	1.880	2.705	2.187	1.889	2.167	1.873	1.454	1.932	1.116	1.374	1.727	1.332	1.498	1.059	1.136	1.235	1.167	1.043	0.897	0.637	0.440	0.460	0.343	0.294	0.217	0.168	0.131	0.096	0.083	0.083	0.072	0.063	0.031	0.012	0.004	0.001	0.002	0.000	0.000	0.000	0.000
5.049	2.065	3.236	3.603	3.861	4.278	4.132	3.710	3.792	3.871	3.484	3.665	4.175	3.699	2.936	3.134	2.944	3.258	3.132	2.898	2.849	2.169	2.192	2.820	1.935	2.722	2.181	2.072	2.360	1.815	1.475	2.001	1.082	1.267	1.809	1.394	1.377	1.158	1.160	1.239	1.231	1.109	0.945	0.606	0.448	0.495	0.359	0.285	0.244	0.154	0.131	0.101	0.084	0.084	0.068	0.063	0.030	0.011	0.005	0.002	0.002	0.000	0.000	0.000	0.000
5.054	2.119	3.254	3.572	3.940	4.332	3.901	3.409	3.837	3.834	3.572	3.770	4.136	3.758	3.122	3.154	3.115	3.387	3.331	2.765	2.799	2.208	2.230	2.775	2.066	2.628	2.037	2.126	2.463	1.735	1.412	2.038	1.049	1.203	1.856	1.511	1.500	1.323	1.129	1.201	1.261	1.117	1.000	0.623	0.449	0.499	0.382	0.281	0.242	0.161	0.131	0.103	0.082	0.087	0.066	0.065	0.030	0.011	0.006	0.004	0.003	0.001	0.001	0.000	0.000
5.059	2.063	3.246	3.388	3.831	4.364	3.983	3.402	3.639	3.578	3.548	3.875	4.109	3.682	3.109	3.206	3.092	3.296	3.297	2.608	2.744	2.417	2.249	2.735	2.133	2.511	1.840	2.049	2.438	1.572	1.527	2.172	1.050	1.404	1.816	1.614	1.682	1.425	1.079	1.112	1.198	1.074	1.017	0.659	0.475	0.442	0.387	0.311	0.225	0.164	0.127	0.098	0.082	0.093	0.069	0.064	0.033	0.012	0.008	0.007	0.007	0.005	0.002	0.000	0.000
5.063	2.050	3.193	3.270	3.792	4.419	4.213	3.499	3.099	3.144	3.274	3.752	4.059	3.444	2.814	3.206	2.844	2.961	3.090	2.606	2.697	2.475	2.267	2.812	2.266	2.592	1.844	1.948	2.304	1.498	1.702	2.348	0.987	1.581	1.656	1.661	1.797	1.409	1.023	0.997	1.045	0.987	1.034	0.703	0.470	0.365	0.392	0.336	0.209	0.160	0.127	0.087	0.085	0.093	0.071	0.059	0.038	0.013	0.012	0.017	0.012	0.014	0.006	0.000	0.000
5.068	1.984	3.089	3.347	3.920	4.514	4.310	3.435	2.677	2.653	2.534	3.430	3.978	3.371	2.708	3.111	2.870	2.909	3.097	2.736	2.525	2.328	2.217	2.934	2.409	2.679	2.052	1.952	2.223	1.618	1.875	2.458	1.009	1.634	1.488	1.628	1.800	1.268	1.023	0.893	0.923	0.886	1.054	0.731	0.441	0.318	0.419	0.335	0.201	0.162	0.131	0.079	0.087	0.085	0.068	0.055	0.039	0.017	0.026	0.042	0.028	0.036	0.014	0.000	0.000
5.073	1.981	3.027	3.283	3.929	4.602	4.408	3.534	3.039	2.640	2.527	3.532	3.953	3.338	2.706	3.125	2.934	3.100	3.298	2.831	2.292	2.071	2.069	2.996	2.458	2.627	2.189	1.953	2.233	1.752	1.927	2.488	1.155	1.596	1.404	1.573	1.757	1.071	1.067	0.847	1.052	0.813	1.034	0.772	0.411	0.322	0.441	0.312	0.218	0.192	0.135	0.088	0.090	0.081	0.061	0.054	0.041	0.028	0.048	0.075	0.056	0.070	0.026	0.000	0.000
5.078	1.635	2.959	3.168	3.904	4.672	4.560	3.770	3.208	2.532	2.534	3.699	4.004	3.338	2.739	3.222	2.795	3.032	3.307	2.758	2.272	2.127	1.834	2.961	2.325	2.409	2.136	1.862	2.236	1.827	1.878	2.409	1.258	1.497	1.338	1.509	1.668	1.060	1.080	0.816	1.189	0.804	0.962	0.756	0.395	0.348	0.448	0.303	0.236	0.232	0.133	0.110	0.092	0.076	0.061	0.062	0.052	0.048	0.077	0.106	0.091	0.104	0.037	0.000	0.000
5.083	1.454	2.844	3.350	4.120	4.758	4.630	3.838	3.283	2.758	2.674	3.743	4.048	3.532	2.953	3.215	2.862	2.931	3.125	2.646	2.556	2.373	1.813	2.888	2.007	2.321	1.985	1.655	2.200	1.789	1.771	2.207	1.242	1.423	1.236	1.480	1.602	1.206	1.080	0.748	1.218	0.852	0.943	0.710	0.485	0.427	0.426	0.351	0.256	0.284	0.141	0.147	0.096	0.092	0.079	0.091	0.088	0.092	0.120	0.140	0.132	0.131	0.043	0.000	0.000
5.088	1.415	2.640	3.514	4.314	4.821	4.600	3.738	3.314	3.075	2.743	3.643	4.096	3.580	2.912	3.207	3.013	3.006	2.998	2.688	2.887	2.542	1.887	2.828	1.918	2.595	1.936	1.319	2.227	1.701	1.561	1.965	1.094	1.394	1.126	1.551	1.600	1.287	1.076	0.740	1.142	0.935	1.052	0.706	0.627	0.545	0.426	0.410	0.292	0.332	0.159	0.190	0.111	0.136	0.108	0.136	0.150	0.155	0.176	0.182	0.173	0.148	0.044	0.000	0.000
5.093	1.491	2.620	3.582	4.323	4.803	4.547	3.611	3.190	3.189	2.719	3.521	4.182	3.674	2.970	3.219	2.947	3.196	3.203	2.833	3.026	2.546	1.913	2.833	1.975	2.870	2.000	1.102	2.341	1.723	1.496	1.938	1.132	1.410	1.226	1.529	1.605	1.280	1.055	0.831	1.008	0.989	1.224	0.755	0.719	0.619	0.471	0.450	0.332	0.359	0.188	0.216	0.131	0.180	0.144	0.186	0.210	0.213	0.229	0.221	0.198	0.154	0.047	0.000	0.000
5.098	1.496	2.879	3.592	4.143	4.699	4.572	3.644	2.834	3.059	3.290	3.879	4.292	3.897	3.213	3.177	2.858	3.223	3.317	2.910	3.001	2.363	1.874	2.893	2.056	2.987	2.136	1.168	2.424	1.773	1.573	1.955	1.180	1.460	1.384	1.426	1.618	1.242	1.060	0.964	1.000	1.020	1.270	0.800	0.739	0.611	0.479	0.440	0.350	0.362	0.213	0.216	0.155	0.209	0.171	0.223	0.252	0.247	0.259	0.246	0.206	0.146	0.051	0.000	0.000
5.103	1.407	3.017	3.614	4.001	4.617	4.571	3.688	2.475	2.780	3.506	4.075	4.373	3.984	3.214	3.106	3.000	3.197	3.255	2.887	2.871	2.044	1.983	2.971	2.213	2.950	2.306	1.538	2.429	1.641	1.564	1.899	1.268	1.515	1.449	1.290	1.566	1.245	1.059	1.014	1.157	1.010	1.191	0.810	0.682	0.521	0.462	0.379	0.341	0.338	0.222	0.192	0.170	0.222	0.179	0.235	0.262	0.252	0.262	0.244	0.195	0.131	0.052	0.000	0.000
5.109	1.774	3.109	3.684	4.144	4.667	4.487	3.584	3.031	3.081	3.471	4.068	4.382	3.961	3.109	3.099	3.077	3.011	3.058	2.874	2.792	2.104	2.133	2.989	2.289	2.805	2.383	1.875	2.331	1.323	1.450	1.753	1.313	1.560	1.430	1.254	1.490	1.288	0.996	0.961	1.246	0.935	1.014	0.791	0.562	0.386	0.436	0.292	0.327	0.303	0.215	0.154	0.177	0.229	0.179	0.220	0.240	0.234	0.239	0.213	0.162	0.108	0.047	0.000	0.000
5.114	2.112	3.186	3.686	4.249	4.724	4.411	3.459	3.196	3.126	3.189	3.857	4.305	3.925	3.039	3.078	2.943	3.008	3.167	2.843	2.839	2.505	2.220	2.919	2.213	2.701	2.377	2.033	2.162	1.038	1.342	1.586	1.340	1.582	1.423	1.384	1.446	1.290	0.884	0.909	1.210	0.826	0.828	0.761	0.511	0.301	0.436	0.246	0.312	0.282	0.200	0.138	0.177	0.232	0.175	0.199	0.204	0.217	0.202	0.171	0.125	0.091	0.040	0.000	0.000
5.119	2.122	3.254	3.531	4.160	4.730	4.465	3.518	3.142	2.949	2.446	3.527	4.189	3.853	3.037	3.121	2.803	3.071	3.311	2.691	2.829	2.720	2.238	2.854	2.139	2.709	2.320	1.996	2.051	1.156	1.412	1.526	1.483	1.606	1.473	1.532	1.466	1.297	0.716	0.958	1.114	0.743	0.791	0.758	0.521	0.303	0.415	0.251	0.279	0.273	0.185	0.140	0.181	0.223	0.168	0.192	0.175	0.202	0.164	0.134	0.098	0.071	0.030	0.000	0.000
5.124	2.080	3.235	3.290	4.004	4.714	4.498	3.546	2.955	2.501	2.054	3.488	4.119	3.707	2.995	3.210	2.952	3.159	3.301	2.549	2.771	2.733	2.324	2.944	2.306	2.731	2.116	1.822	2.068	1.234	1.548	1.618	1.641	1.652	1.546	1.632	1.488	1.316	0.597	1.044	1.138	0.753	0.794	0.758	0.540	0.344	0.362	0.259	0.229	0.264	0.173	0.145	0.182	0.194	0.168	0.205	0.160	0.190	0.142	0.113	0.076	0.051	0.018	0.000	0.000
5.129	2.034	3.115	3.420	4.124	4.710	4.441	3.442	2.777	2.417	2.712	3.586	4.057	3.750	3.203	3.226	2.944	2.990	3.171	2.740	2.805	2.621	2.336	3.052	2.420	2.696	2.115	1.756	2.074	1.252	1.585	1.769	1.674	1.732	1.584	1.657	1.461	1.385	0.602	1.122	1.288	0.846	0.835	0.760	0.535	0.390	0.304	0.253	0.226	0.262	0.171	0.144	0.172	0.159	0.165	0.221	0.167	0.172	0.123	0.098	0.065	0.033	0.009	0.000	0.000
5.134	1.891	2.945	3.454	4.207	4.691	4.361	3.327	2.500	2.381	3.085	3.509	3.917	3.843	3.339	3.147	2.770	2.803	3.141	2.911	2.833	2.585	2.273	3.084	2.400	2.666	2.142	1.810	1.950	1.295	1.562	1.908	1.561	1.769	1.723	1.575	1.425	1.532	0.707	1.170	1.402	0.892	0.871	0.759	0.506	0.428	0.258	0.237	0.262	0.266	0.190	0.147	0.154	0.142	0.159	0.217	0.171	0.148	0.107	0.086	0.056	0.018	0.004	0.000	0.000
5.139	1.806	2.823	3.261	4.099	4.614	4.335	3.379	2.618	2.888	3.334	3.266	3.706	3.825	3.277	3.058	2.765	3.005	3.315	2.912	2.756	2.650	2.125	3.047	2.265	2.657	2.061	1.734	1.748	1.406	1.617	2.016	1.332	1.740	1.840	1.400	1.409	1.659	0.882	1.119	1.388	0.902	0.900	0.716	0.492	0.450	0.221	0.244	0.288	0.255	0.209	0.155	0.136	0.133	0.160	0.213	0.171	0.129	0.097	0.071	0.048	0.009	0.001	0.000	0.000
5.144	1.768	2.674	2.824	3.798	4.478	4.256	3.388	3.079	3.325	3.445	3.270	3.696	3.769	3.184	3.030	2.857	3.098	3.358	2.837	2.653	2.663	2.042	3.019	2.164	2.600	1.970	1.655	1.669	1.478	1.744	2.085	1.276	1.713	1.841	1.341	1.352	1.664	0.994	0.975	1.266	0.866	0.926	0.657	0.477	0.434	0.232	0.268	0.293	0.235	0.208	0.156	0.125	0.124	0.157	0.201	0.171	0.125	0.090	0.059	0.041	0.004	0.000	0.000	0.000
5.149	1.837	2.517	2.586	3.495	4.318	4.119	3.305	3.347	3.476	3.436	3.422	3.816	3.783	3.221	3.065	2.742	2.904	3.231	2.899	2.878	2.584	2.107	3.016	2.303	2.487	2.125	1.878	1.818	1.602	1.871	2.065	1.373	1.683	1.770	1.332	1.250	1.570	1.042	0.791	1.143	0.819	0.937	0.619	0.454	0.372	0.292	0.276	0.269	0.215	0.189	0.154	0.120	0.121	0.147	0.188	0.160	0.122	0.084	0.050	0.035	0.002	0.000	0.000	0.000
