time	11Hz	32Hz	54Hz	75Hz	97Hz	118Hz	140Hz	161Hz	183Hz	205Hz	226Hz	248Hz	269Hz	291Hz	312Hz	334Hz	366Hz	409Hz	452Hz	495Hz	538Hz	581Hz	624Hz	668Hz	732Hz	818Hz	904Hz	991Hz	1077Hz	1163Hz	1249Hz	1335Hz	1464Hz	1637Hz	1809Hz	1981Hz	2153Hz	2326Hz	2498Hz	2670Hz	2929Hz	3273Hz	3618Hz	3962Hz	4307Hz	4651Hz	4996Hz	5340Hz	5857Hz	6546Hz	7235Hz	7924Hz	8613Hz	9302Hz	9991Hz	10680Hz	11714Hz	13092Hz	14470Hz	15848Hz	17227Hz	18605Hz	19983Hz	21361Hz
3.773	1.259	2.336	3.571	3.885	3.324	3.594	3.984	3.790	3.804	3.509	2.896	2.813	2.508	2.517	2.993	3.238	3.616	3.718	3.064	2.591	2.788	2.091	2.129	1.691	3.009	2.491	2.479	2.143	1.677	1.807	1.506	2.103	1.888	1.990	1.752	1.585	1.371	1.457	1.374	1.365	1.426	1.300	1.067	1.052	1.287	1.127	1.062	0.683	0.862	0.730	0.537	0.429	0.394	0.293	0.277	0.224	0.193	0.132	0.093	0.069	0.000	0.000	0.000	0.000
3.779	0.903	2.509	3.677	3.856	3.340	3.639	4.057	4.033	3.906	3.233	2.101	2.590	2.664	2.540	2.812	3.146	3.541	3.486	2.820	2.548	2.561	2.269	2.319	1.735	2.846	2.418	2.524	2.411	1.999	2.058	1.589	2.292	1.956	1.786	1.735	1.601	1.477	1.425	1.436	1.499	1.420	1.271	1.084	1.013	1.233	1.111	1.057	0.689	0.826	0.643	0.566	0.437	0.381	0.287	0.277	0.236	0.229	0.143	0.103	0.074	0.000	0.000	0.000	0.000
3.784	0.718	2.603	3.740	3.877	3.267	3.580	4.021	3.992	3.952	3.553	2.685	2.569	2.902	3.010	2.885	2.834	3.443	3.402	2.613	2.336	2.653	2.395	2.503	1.809	2.749	2.507	2.685	2.530	2.150	2.208	1.562	2.301	1.819	1.630	1.873	1.781	1.486	1.433	1.389	1.630	1.305	1.225	1.031	0.954	1.029	0.952	0.954	0.814	0.748	0.589	0.583	0.417	0.372	0.250	0.237	0.229	0.225	0.127	0.093	0.065	0.000	0.000	0.000	0.000
3.790	1.034	2.587	3.771	3.925	3.230	3.499	3.906	3.769	3.961	3.798	2.781	2.697	3.233	3.309	3.008	2.682	3.436	3.494	2.445	2.291	2.822	2.374	2.602	1.888	2.796	2.707	2.806	2.463	2.056	2.141	1.564	2.119	1.543	1.646	1.951	1.794	1.406	1.391	1.272	1.648	1.168	1.198	0.985	0.857	0.810	0.755	0.730	0.888	0.727	0.575	0.554	0.387	0.364	0.192	0.206	0.223	0.184	0.102	0.071	0.049	0.000	0.000	0.000	0.000
3.796	1.027	2.532	3.754	4.070	3.386	3.462	3.975	3.853	4.057	3.969	3.200	3.097	3.360	3.275	3.169	2.635	3.229	3.400	2.160	2.334	2.837	2.141	2.597	1.955	2.731	2.797	2.768	2.385	2.027	2.096	1.584	1.982	1.296	1.660	1.873	1.649	1.375	1.334	1.266	1.470	1.108	1.165	0.897	0.819	0.789	0.706	0.528	0.831	0.774	0.587	0.478	0.358	0.339	0.149	0.207	0.216	0.141	0.087	0.052	0.035	0.000	0.000	0.000	0.000
3.802	1.395	2.449	3.747	4.143	3.823	3.873	4.103	3.962	4.065	4.032	3.584	3.462	3.266	2.950	3.155	2.839	3.055	3.120	2.073	2.368	2.705	1.907	2.663	2.039	2.524	2.753	2.570	2.272	2.148	2.176	1.548	2.076	1.406	1.622	1.735	1.387	1.422	1.332	1.222	1.302	1.004	1.063	0.886	0.790	0.737	0.721	0.461	0.704	0.790	0.551	0.404	0.329	0.317	0.139	0.196	0.195	0.116	0.074	0.040	0.026	0.000	0.000	0.000	0.000
3.808	1.551	2.624	3.810	4.115	3.848	4.033	4.142	3.800	3.883	3.904	3.641	3.619	3.187	2.717	3.004	2.966	3.238	3.181	2.118	2.428	2.495	2.316	2.818	2.103	2.404	2.642	2.385	2.084	2.092	2.171	1.541	2.067	1.656	1.606	1.596	1.343	1.470	1.251	1.242	1.472	0.867	0.959	0.946	0.700	0.678	0.716	0.486	0.554	0.756	0.502	0.409	0.320	0.300	0.159	0.173	0.171	0.098	0.058	0.033	0.022	0.000	0.000	0.000	0.000
3.813	1.640	2.791	3.892	4.050	3.622	3.966	4.145	3.751	3.685	3.528	3.349	3.576	3.196	2.691	2.990	2.847	3.388	3.444	2.364	2.451	2.679	2.495	2.903	2.258	2.330	2.343	2.249	2.029	1.965	1.996	1.609	1.975	1.834	1.673	1.684	1.481	1.490	1.278	1.298	1.600	0.854	0.988	0.915	0.618	0.604	0.723	0.512	0.455	0.708	0.457	0.456	0.326	0.287	0.175	0.158	0.157	0.086	0.045	0.031	0.019	0.000	0.000	0.000	0.000
3.819	1.604	2.803	3.947	4.042	3.455	3.770	4.150	3.979	3.583	2.879	2.699	3.417	3.189	2.738	3.097	3.001	3.455	3.530	2.796	2.458	2.818	2.495	2.984	2.518	2.166	2.155	2.261	1.898	1.906	1.728	1.781	1.866	1.848	1.817	1.813	1.543	1.389	1.406	1.283	1.567	0.936	1.033	0.810	0.613	0.604	0.709	0.535	0.468	0.643	0.421	0.472	0.319	0.266	0.170	0.158	0.147	0.079	0.040	0.031	0.019	0.000	0.000	0.000	0.000
3.825	1.663	2.883	3.958	4.149	3.461	3.484	4.105	3.962	3.412	2.539	2.556	3.353	3.305	3.088	3.135	3.131	3.417	3.485	3.070	2.436	2.754	2.393	3.041	2.643	2.218	2.118	2.234	1.861	2.015	1.618	1.935	1.746	1.683	1.883	1.862	1.474	1.320	1.531	1.266	1.436	1.068	1.048	0.644	0.595	0.618	0.716	0.521	0.475	0.574	0.418	0.439	0.289	0.246	0.163	0.162	0.135	0.069	0.038	0.029	0.017	0.000	0.000	0.000	0.000
3.831	1.654	2.812	3.948	4.157	3.507	3.519	4.038	3.656	3.111	2.875	2.772	3.245	3.268	3.157	3.111	2.995	3.461	3.626	3.151	2.397	2.525	2.295	3.119	2.644	2.386	2.205	2.350	1.995	2.085	1.883	1.922	1.627	1.478	1.889	1.828	1.590	1.385	1.570	1.284	1.322	1.171	1.035	0.558	0.606	0.650	0.688	0.497	0.486	0.513	0.439	0.380	0.238	0.221	0.160	0.155	0.117	0.062	0.039	0.025	0.015	0.000	0.000	0.000	0.000
3.837	1.696	2.785	3.903	4.083	3.492	3.698	4.057	3.531	2.985	3.009	2.777	2.925	2.977	2.896	2.979	3.022	3.558	3.728	3.073	2.350	2.449	2.224	3.187	2.722	2.430	2.451	2.428	2.021	1.970	2.056	1.718	1.615	1.466	1.874	1.709	1.747	1.400	1.504	1.230	1.197	1.162	1.059	0.564	0.691	0.668	0.643	0.457	0.478	0.477	0.426	0.318	0.220	0.226	0.171	0.134	0.114	0.061	0.040	0.019	0.012	0.000	0.000	0.000	0.000
3.842	1.567	2.565	3.818	4.069	3.543	3.796	4.138	3.691	3.154	2.865	2.601	2.289	2.434	2.814	2.925	3.165	3.552	3.632	2.992	2.585	2.678	2.124	3.205	2.735	2.433	2.678	2.531	2.082	1.743	2.013	1.409	1.606	1.441	1.988	1.709	1.943	1.268	1.355	1.131	1.080	1.088	1.110	0.578	0.743	0.686	0.664	0.428	0.428	0.470	0.403	0.292	0.215	0.239	0.174	0.113	0.117	0.059	0.038	0.018	0.011	0.000	0.000	0.000	0.000
3.848	1.792	2.533	3.787	4.070	3.658	3.882	4.153	3.634	2.976	2.931	2.814	2.835	2.987	3.202	3.213	3.054	3.440	3.538	2.983	2.652	2.847	2.383	3.223	2.521	2.313	2.659	2.646	2.028	1.619	1.789	1.193	1.604	1.402	2.140	1.740	2.043	1.045	1.229	1.079	1.027	1.038	1.124	0.587	0.747	0.678	0.660	0.436	0.400	0.486	0.411	0.292	0.213	0.227	0.161	0.105	0.108	0.056	0.034	0.019	0.011	0.000	0.000	0.000	0.000
3.854	1.957	2.826	3.851	4.081	3.590	3.796	4.100	3.383	2.293	3.003	3.249	3.288	3.290	3.351	3.336	3.066	3.565	3.655	2.863	2.596	2.857	2.665	3.276	2.408	2.272	2.380	2.607	2.100	1.629	1.567	1.193	1.571	1.384	2.169	1.666	1.971	1.031	1.161	1.183	1.086	1.034	1.089	0.696	0.744	0.636	0.659	0.441	0.406	0.496	0.426	0.286	0.218	0.203	0.138	0.110	0.092	0.052	0.030	0.020	0.011	0.000	0.000	0.000	0.000
3.860	1.841	2.974	3.954	4.049	3.327	3.576	4.029	3.461	2.204	2.947	3.416	3.403	3.264	3.199	3.240	3.289	3.667	3.621	2.647	2.486	2.696	2.733	3.342	2.582	2.586	2.057	2.414	2.162	1.957	1.572	1.203	1.414	1.379	2.170	1.585	1.738	1.120	1.158	1.170	1.051	0.987	1.093	0.807	0.717	0.611	0.629	0.449	0.418	0.508	0.416	0.280	0.233	0.185	0.129	0.122	0.078	0.050	0.026	0.021	0.010	0.000	0.000	0.000	0.000
3.866	1.349	2.998	4.002	4.030	3.238	3.448	3.951	3.586	2.906	3.150	3.311	3.200	2.951	2.719	2.995	3.217	3.474	3.329	2.540	2.469	2.693	2.703	3.383	2.706	2.765	2.032	2.182	2.086	2.136	1.545	1.176	1.220	1.336	2.116	1.582	1.523	1.105	1.125	1.056	1.020	0.936	1.067	0.865	0.654	0.598	0.568	0.453	0.446	0.493	0.396	0.259	0.233	0.178	0.136	0.126	0.076	0.049	0.024	0.021	0.009	0.000	0.000	0.000	0.000
3.871	1.303	2.942	3.965	4.056	3.315	3.401	3.830	3.513	3.248	3.268	2.961	2.572	2.412	2.378	2.800	2.870	3.186	3.026	2.401	2.497	2.939	2.656	3.433	2.905	2.693	1.974	2.192	2.199	2.138	1.407	1.193	1.101	1.363	2.013	1.601	1.444	0.928	1.061	0.928	0.982	0.936	1.000	0.897	0.592	0.584	0.503	0.450	0.475	0.478	0.366	0.227	0.221	0.183	0.136	0.118	0.081	0.048	0.023	0.020	0.009	0.000	0.000	0.000	0.000
3.877	1.574	2.818	3.871	4.028	3.400	3.453	3.699	3.297	3.362	3.327	2.486	1.778	1.581	2.421	2.901	2.816	3.279	3.073	2.132	2.528	3.027	2.604	3.469	2.991	2.525	1.855	2.388	2.322	2.108	1.568	1.398	1.108	1.387	1.968	1.675	1.524	0.841	0.987	1.002	0.929	0.887	0.974	0.982	0.606	0.589	0.474	0.466	0.494	0.460	0.341	0.208	0.202	0.176	0.132	0.103	0.080	0.045	0.023	0.018	0.010	0.000	0.000	0.000	0.000
3.883	1.580	2.638	3.752	4.021	3.368	3.362	3.705	3.387	3.415	3.414	2.792	2.161	2.178	2.862	3.152	2.804	3.217	2.999	1.974	2.668	2.973	2.407	3.428	2.867	2.580	1.872	2.566	2.293	2.167	1.880	1.646	1.525	1.658	1.945	1.867	1.623	1.028	1.017	1.132	0.842	0.904	1.008	0.986	0.648	0.602	0.520	0.468	0.496	0.469	0.366	0.210	0.183	0.167	0.129	0.091	0.074	0.044	0.023	0.016	0.010	0.000	0.000	0.000	0.000
3.889	1.562	2.642	3.776	4.033	3.366	3.305	3.729	3.543	3.367	3.340	3.107	2.910	2.996	3.228	3.280	2.753	3.080	2.822	2.076	2.856	2.843	2.238	3.363	2.504	2.654	1.843	2.581	2.146	2.131	1.986	1.688	1.814	1.970	1.854	1.971	1.586	1.108	1.249	1.225	0.803	1.002	0.985	0.922	0.683	0.653	0.576	0.424	0.507	0.495	0.408	0.232	0.174	0.164	0.130	0.089	0.073	0.044	0.022	0.014	0.010	0.000	0.000	0.000	0.000
3.895	1.472	2.800	3.903	4.100	3.381	3.229	3.699	3.407	3.043	3.010	3.123	3.321	3.333	3.281	3.190	3.011	3.253	2.841	2.150	2.942	2.911	2.547	3.360	2.335	2.573	1.917	2.441	1.881	2.057	1.895	1.693	1.872	2.155	1.746	1.957	1.438	1.043	1.323	1.176	0.812	1.108	0.923	0.888	0.699	0.709	0.572	0.373	0.496	0.504	0.399	0.257	0.179	0.159	0.131	0.094	0.075	0.044	0.019	0.013	0.009	0.000	0.000	0.000	0.000
3.900	1.062	2.861	3.982	4.174	3.440	3.247	3.692	3.195	2.448	2.446	2.874	3.447	3.455	3.070	2.967	2.956	3.316	2.888	2.083	2.899	3.085	2.673	3.363	2.244	2.451	2.020	2.180	1.601	2.028	1.623	1.727	1.749	2.195	1.712	1.832	1.379	0.908	1.232	1.076	0.834	1.125	0.989	0.913	0.736	0.713	0.535	0.358	0.426	0.477	0.371	0.247	0.196	0.139	0.134	0.094	0.068	0.042	0.016	0.012	0.009	0.000	0.000	0.000	0.000
3.906	0.825	2.816	3.991	4.176	3.572	3.445	3.769	3.458	2.887	2.551	2.703	3.481	3.541	3.023	2.870	2.769	3.217	2.718	1.977	2.755	3.094	2.658	3.382	2.497	2.465	2.081	2.049	1.596	2.203	1.474	1.742	1.618	2.105	1.810	1.644	1.385	0.790	1.137	1.013	0.870	1.094	1.033	0.909	0.773	0.651	0.531	0.349	0.381	0.457	0.356	0.210	0.205	0.121	0.134	0.092	0.064	0.038	0.016	0.012	0.008	0.000	0.000	0.000	0.000
3.912	1.687	2.785	3.945	4.166	3.501	3.408	3.821	3.596	3.193	2.892	3.029	3.597	3.650	3.218	2.876	2.826	3.096	2.290	1.949	2.684	2.972	2.603	3.423	2.664	2.341	2.059	2.161	1.668	2.369	1.699	1.682	1.667	2.010	1.895	1.588	1.342	0.800	1.154	1.009	0.880	1.059	1.023	0.904	0.752	0.547	0.605	0.387	0.372	0.435	0.326	0.206	0.215	0.123	0.129	0.091	0.057	0.035	0.020	0.013	0.008	0.000	0.000	0.000	0.000
3.918	1.866	2.818	3.946	4.170	3.475	3.353	3.727	3.451	3.168	3.007	3.115	3.618	3.627	3.169	2.830	2.791	2.939	1.917	1.846	2.813	2.935	2.569	3.426	2.635	2.059	2.033	2.358	1.909	2.385	1.782	1.486	1.588	1.832	1.844	1.682	1.429	0.920	1.111	1.013	0.955	1.062	1.002	0.890	0.719	0.485	0.703	0.516	0.424	0.440	0.315	0.250	0.231	0.129	0.129	0.096	0.055	0.035	0.023	0.013	0.008	0.000	0.000	0.000	0.000
3.924	1.817	2.897	4.020	4.229	3.502	3.251	3.600	3.185	2.901	2.833	2.891	3.468	3.495	2.973	2.735	2.683	2.803	2.078	1.801	2.875	3.068	2.514	3.374	2.471	1.990	1.977	2.444	2.319	2.264	1.639	1.449	1.330	1.755	1.737	1.782	1.583	0.976	1.017	0.995	1.048	1.033	0.927	0.886	0.665	0.495	0.716	0.601	0.464	0.458	0.350	0.295	0.232	0.140	0.132	0.104	0.053	0.033	0.024	0.013	0.007	0.001	0.001	0.000	0.000
3.929	1.309	2.926	4.076	4.280	3.551	3.262	3.721	3.397	2.660	2.127	2.499	3.173	3.387	3.125	2.943	2.857	2.680	2.168	1.968	2.846	3.106	2.397	3.320	2.541	2.011	1.864	2.314	2.510	2.098	1.439	1.461	1.173	1.679	1.653	1.904	1.729	1.006	1.001	1.008	1.041	0.998	0.837	0.841	0.646	0.527	0.655	0.598	0.483	0.460	0.370	0.296	0.222	0.148	0.135	0.111	0.051	0.031	0.024	0.015	0.012	0.010	0.004	0.000	0.000
3.935	1.074	2.899	4.074	4.242	3.661	3.504	3.880	3.734	3.095	2.533	2.430	2.837	3.233	3.239	3.216	2.970	2.367	2.022	2.119	2.781	3.008	2.240	3.251	2.547	2.165	1.869	2.175	2.425	2.054	1.516	1.532	1.299	1.580	1.537	1.949	1.759	1.174	1.198	1.139	0.978	1.018	0.774	0.817	0.635	0.539	0.589	0.557	0.489	0.425	0.377	0.270	0.222	0.153	0.139	0.112	0.051	0.033	0.026	0.027	0.023	0.029	0.011	0.000	0.000
3.941	1.761	2.898	4.003	4.162	3.533	3.492	3.890	3.802	3.525	3.311	2.858	2.824	3.023	3.030	3.300	2.913	2.161	2.006	2.126	2.920	2.886	2.034	3.090	2.343	2.404	1.967	2.024	2.018	1.906	1.644	1.442	1.299	1.609	1.526	1.853	1.775	1.320	1.302	1.229	1.080	1.109	0.785	0.860	0.598	0.566	0.533	0.509	0.487	0.385	0.373	0.241	0.227	0.149	0.137	0.096	0.053	0.043	0.038	0.045	0.038	0.056	0.023	0.000	0.000
3.947	1.902	2.835	3.936	4.090	3.286	3.310	3.729	3.603	3.671	3.676	3.365	3.211	2.871	2.701	3.213	3.070	2.446	2.095	2.153	3.007	2.872	2.116	2.948	2.138	2.619	2.282	2.321	1.995	1.764	1.759	1.298	1.167	1.655	1.785	1.812	1.828	1.389	1.302	1.127	1.131	1.394	1.033	0.964	0.641	0.592	0.532	0.469	0.510	0.370	0.353	0.230	0.207	0.145	0.140	0.090	0.061	0.059	0.059	0.061	0.053	0.079	0.033	0.000	0.000
3.953	1.746	2.672	3.924	4.164	3.333	3.204	3.695	3.529	3.697	3.714	3.484	3.360	2.982	2.720	3.044	3.057	2.593	2.261	2.201	2.935	2.781	2.190	2.993	2.377	2.832	2.553	2.698	2.295	1.807	1.762	1.280	1.132	1.786	2.076	1.890	1.873	1.352	1.278	1.124	1.246	1.700	1.339	1.067	0.820	0.648	0.569	0.510	0.538	0.385	0.328	0.250	0.180	0.145	0.135	0.093	0.077	0.076	0.079	0.075	0.065	0.090	0.037	0.000	0.000
3.959	1.307	2.646	3.921	4.286	3.893	3.691	3.885	3.815	3.715	3.490	3.268	3.240	3.046	2.759	2.963	2.802	2.864	2.806	2.166	2.692	2.695	2.117	2.996	2.546	2.887	2.637	2.977	2.596	1.831	1.737	1.425	1.256	1.893	2.204	1.881	2.018	1.296	1.305	1.298	1.391	1.824	1.552	1.101	0.963	0.695	0.558	0.509	0.519	0.383	0.355	0.280	0.168	0.149	0.134	0.129	0.100	0.108	0.115	0.119	0.083	0.088	0.034	0.000	0.000
3.964	1.229	2.546	3.872	4.280	4.137	3.997	3.846	3.891	3.865	3.496	3.050	3.077	3.272	3.048	3.028	2.761	3.160	3.101	2.352	2.456	2.652	1.828	2.880	2.495	2.926	2.787	3.140	2.766	1.842	1.841	1.578	1.437	1.929	2.260	1.754	2.156	1.492	1.487	1.348	1.558	1.781	1.615	1.018	1.043	0.779	0.500	0.514	0.479	0.355	0.379	0.322	0.191	0.169	0.147	0.184	0.146	0.174	0.185	0.198	0.121	0.081	0.025	0.000	0.000
3.970	1.700	2.475	3.751	4.138	4.031	4.057	3.495	3.636	4.192	3.934	3.540	3.435	3.511	3.319	3.004	2.856	3.368	3.137	2.427	2.461	2.585	1.438	2.757	2.310	2.982	2.845	3.157	2.744	1.850	1.893	1.697	1.759	1.910	2.326	1.697	2.155	1.707	1.569	1.297	1.572	1.563	1.577	0.825	1.064	0.794	0.421	0.496	0.425	0.324	0.374	0.354	0.205	0.194	0.167	0.218	0.201	0.228	0.252	0.269	0.164	0.080	0.014	0.000	0.000
3.976	1.768	2.328	3.597	3.949	3.742	3.949	3.870	4.002	4.407	4.213	3.626	3.583	3.651	3.261	2.884	2.778	3.384	2.980	2.419	2.416	2.582	1.863	2.812	2.195	3.088	2.656	3.031	2.537	1.822	1.753	1.644	1.932	1.897	2.320	1.925	2.052	1.747	1.629	1.326	1.550	1.324	1.560	0.633	1.052	0.738	0.321	0.453	0.411	0.322	0.341	0.357	0.213	0.203	0.184	0.220	0.225	0.251	0.274	0.292	0.185	0.083	0.005	0.000	0.000
3.982	1.621	1.966	3.548	3.941	3.707	3.878	3.967	4.070	4.455	4.325	3.535	3.568	3.702	3.091	2.813	2.908	3.380	2.964	2.386	2.306	2.695	2.370	2.867	2.012	3.115	2.371	2.808	2.222	1.893	1.632	1.366	1.895	1.924	2.195	2.021	1.945	1.663	1.716	1.299	1.551	1.182	1.492	0.589	1.035	0.617	0.283	0.408	0.373	0.365	0.296	0.317	0.213	0.196	0.190	0.202	0.212	0.242	0.248	0.263	0.182	0.077	0.002	0.000	0.000
3.988	1.501	2.302	3.629	4.091	3.730	3.714	3.872	3.939	4.405	4.292	3.588	3.706	3.789	3.219	2.907	3.008	3.320	2.979	2.397	2.340	2.731	2.545	2.842	2.016	3.167	2.387	2.624	2.092	1.954	1.739	0.978	1.752	1.956	2.105	1.900	2.048	1.703	1.735	1.203	1.570	1.156	1.396	0.622	0.985	0.539	0.354	0.436	0.311	0.418	0.277	0.253	0.202	0.197	0.185	0.190	0.184	0.213	0.200	0.204	0.160	0.063	0.001	0.000	0.000
3.993	1.500	2.421	3.730	4.176	3.597	3.472	3.931	4.050	4.374	4.091	3.589	3.900	3.796	3.274	3.022	2.856	3.200	3.075	2.551	2.549	2.573	2.449	2.842	2.382	3.206	2.581	2.464	2.090	2.051	1.838	1.014	1.775	2.024	2.075	1.592	2.087	1.758	1.634	1.078	1.515	1.110	1.304	0.704	0.943	0.535	0.443	0.463	0.306	0.435	0.267	0.223	0.173	0.200	0.172	0.193	0.166	0.175	0.166	0.153	0.123	0.040	0.001	0.000	0.000
3.999	1.397	2.466	3.795	4.156	3.805	3.735	4.024	4.222	4.346	3.799	3.354	3.931	3.661	3.047	3.007	2.725	3.257	3.310	2.881	2.644	2.242	2.105	2.784	2.538	3.106	2.688	2.329	2.151	2.178	1.851	1.277	1.873	2.114	2.057	1.483	2.036	1.710	1.501	0.952	1.521	1.097	1.303	0.761	0.907	0.513	0.504	0.429	0.347	0.421	0.263	0.232	0.159	0.203	0.152	0.194	0.158	0.151	0.146	0.125	0.086	0.018	0.001	0.000	0.000
4.005	1.445	2.691	3.818	4.069	3.681	3.736	3.938	4.096	4.257	3.729	3.281	3.872	3.573	2.748	2.862	2.821	3.312	3.382	2.984	2.590	2.421	2.041	2.657	2.394	3.018	2.585	2.105	2.274	2.211	1.859	1.591	1.848	2.103	1.988	1.551	1.975	1.685	1.412	0.980	1.571	1.134	1.328	0.795	0.884	0.483	0.498	0.405	0.378	0.404	0.277	0.244	0.161	0.204	0.135	0.188	0.141	0.123	0.120	0.101	0.060	0.006	0.001	0.000	0.000
4.011	1.268	2.736	3.860	3.923	3.215	3.472	3.724	3.877	4.223	3.691	3.302	3.930	3.548	2.725	2.877	2.692	3.158	3.286	2.919	2.542	2.522	2.239	2.569	1.945	2.907	2.309	1.838	2.264	2.073	1.840	1.760	1.759	2.130	1.956	1.704	1.941	1.770	1.347	1.042	1.529	1.232	1.422	0.872	0.825	0.509	0.451	0.429	0.355	0.375	0.279	0.246	0.176	0.202	0.130	0.177	0.116	0.101	0.097	0.083	0.046	0.001	0.000	0.000	0.000
4.017	0.505	2.767	3.909	3.932	2.940	3.141	3.783	4.084	4.344	4.018	3.611	3.913	3.577	2.946	3.053	2.762	3.157	3.326	3.016	2.695	2.506	2.295	2.525	1.819	2.877	2.035	1.820	2.078	1.895	1.792	1.838	1.798	2.259	1.995	1.805	1.951	1.793	1.338	1.025	1.440	1.316	1.463	0.905	0.736	0.567	0.428	0.465	0.313	0.339	0.262	0.220	0.203	0.184	0.130	0.152	0.103	0.094	0.085	0.070	0.036	0.000	0.000	0.000	0.000
4.022	0.582	2.848	3.948	4.103	3.553	3.479	3.853	4.176	4.456	4.179	3.597	3.767	3.685	3.287	3.184	2.892	3.186	3.461	3.099	2.766	2.331	2.167	2.495	1.985	2.844	2.273	1.912	1.952	1.868	1.699	1.737	1.918	2.292	2.028	1.818	1.913	1.720	1.391	1.124	1.554	1.318	1.425	0.937	0.671	0.583	0.469	0.469	0.304	0.309	0.237	0.204	0.216	0.167	0.122	0.122	0.100	0.091	0.079	0.059	0.030	0.000	0.000	0.000	0.000
4.028	0.919	2.865	3.974	4.158	3.740	3.679	3.736	3.973	4.468	4.236	3.542	3.611	3.592	3.378	3.221	2.666	2.954	3.414	3.019	2.682	2.416	1.796	2.363	2.003	2.673	2.401	2.083	2.060	1.997	1.458	1.595	2.049	2.199	2.060	1.799	1.841	1.641	1.472	1.145	1.581	1.282	1.323	0.934	0.679	0.552	0.485	0.404	0.304	0.299	0.210	0.204	0.201	0.152	0.117	0.112	0.102	0.086	0.073	0.051	0.029	0.000	0.000	0.000	0.000
4.034	1.174	2.851	3.942	4.100	3.620	3.589	3.581	3.799	4.418	4.337	3.743	3.331	3.188	3.142	3.006	2.736	2.935	3.221	2.747	2.368	2.631	1.790	2.245	1.998	2.300	2.370	2.289	2.159	2.101	1.453	1.594	1.975	2.095	2.132	1.781	1.745	1.615	1.525	1.099	1.460	1.299	1.282	0.872	0.746	0.512	0.440	0.320	0.306	0.293	0.204	0.205	0.180	0.149	0.118	0.122	0.099	0.078	0.062	0.045	0.025	0.000	0.000	0.000	0.000
4.040	1.166	2.728	3.853	3.990	3.353	3.230	3.549	3.937	4.345	4.292	3.831	2.889	2.338	2.682	2.466	2.712	3.194	3.216	2.502	2.099	2.735	1.797	2.152	1.953	1.780	2.358	2.538	2.228	2.078	1.668	1.573	1.669	2.037	2.179	1.810	1.723	1.525	1.485	1.048	1.205	1.384	1.270	0.827	0.804	0.547	0.429	0.349	0.312	0.290	0.222	0.198	0.181	0.154	0.111	0.134	0.097	0.073	0.051	0.041	0.021	0.000	0.000	0.000	0.000
4.046	1.456	2.484	3.715	3.990	3.391	2.900	3.357	3.873	4.169	4.000	3.607	3.197	2.892	2.857	2.587	2.730	3.340	3.227	2.460	2.401	2.735	1.904	2.018	1.748	1.945	2.471	2.646	2.304	2.103	1.694	1.400	1.271	2.000	2.159	1.824	1.742	1.385	1.302	0.975	1.057	1.409	1.238	0.868	0.871	0.567	0.445	0.392	0.318	0.291	0.251	0.196	0.178	0.149	0.096	0.141	0.094	0.070	0.042	0.037	0.017	0.000	0.000	0.000	0.000
4.051	1.561	2.343	3.585	4.019	3.597	3.193	3.283	3.695	3.961	3.595	3.094	3.113	3.203	3.166	2.937	2.840	3.321	3.092	2.546	2.510	2.600	2.172	1.996	1.787	2.560	2.601	2.677	2.311	1.998	1.676	1.506	1.598	2.018	2.037	1.768	1.758	1.282	1.172	0.880	1.027	1.355	1.206	0.916	0.918	0.561	0.422	0.393	0.337	0.291	0.271	0.195	0.172	0.137	0.082	0.139	0.093	0.068	0.036	0.034	0.012	0.000	0.000	0.000	0.000
4.057	1.553	2.289	3.601	3.969	3.573	3.484	3.724	4.011	4.151	3.774	2.817	2.709	3.171	3.177	3.139	2.782	3.251	3.085	2.482	2.480	2.573	2.262	2.100	2.108	2.948	2.658	2.731	2.186	1.777	1.666	1.483	1.784	1.989	1.893	1.632	1.752	1.293	1.218	1.077	0.954	1.305	1.208	0.964	0.915	0.544	0.395	0.398	0.334	0.276	0.267	0.189	0.152	0.136	0.072	0.123	0.098	0.062	0.031	0.029	0.009	0.000	0.000	0.000	0.000
4.063	1.407	2.396	3.690	3.943	3.465	3.624	4.004	4.209	4.409	4.200	3.537	2.942	2.726	2.919	3.165	2.850	3.323	3.218	2.236	2.394	2.833	2.254	2.126	2.236	3.059	2.708	2.765	2.135	1.873	1.719	1.569	1.729	1.946	1.750	1.577	1.701	1.320	1.295	1.258	0.953	1.302	1.203	0.966	0.866	0.536	0.438	0.449	0.321	0.273	0.264	0.200	0.145	0.138	0.070	0.109	0.099	0.053	0.028	0.024	0.008	0.000	0.000	0.000	0.000
4.069	1.376	2.676	3.790	3.977	3.504	3.765	4.039	4.102	4.502	4.479	3.794	2.752	2.135	2.674	3.129	3.084	3.384	3.219	2.170	2.327	2.958	2.142	1.998	2.165	2.968	2.627	2.695	2.194	2.167	1.733	1.628	1.587	1.992	1.683	1.552	1.605	1.322	1.282	1.294	1.124	1.270	1.239	0.881	0.797	0.534	0.451	0.453	0.298	0.288	0.256	0.213	0.144	0.133	0.079	0.112	0.094	0.045	0.027	0.019	0.009	0.000	0.000	0.000	0.000
