time	11Hz	32Hz	54Hz	75Hz	97Hz	118Hz	140Hz	161Hz	183Hz	205Hz	226Hz	248Hz	269Hz	291Hz	312Hz	334Hz	366Hz	409Hz	452Hz	495Hz	538Hz	581Hz	624Hz	668Hz	732Hz	818Hz	904Hz	991Hz	1077Hz	1163Hz	1249Hz	1335Hz	1464Hz	1637Hz	1809Hz	1981Hz	2153Hz	2326Hz	2498Hz	2670Hz	2929Hz	3273Hz	3618Hz	3962Hz	4307Hz	4651Hz	4996Hz	5340Hz	5857Hz	6546Hz	7235Hz	7924Hz	8613Hz	9302Hz	9991Hz	10680Hz	11714Hz	13092Hz	14470Hz	15848Hz	17227Hz	18605Hz	19983Hz	21361Hz
7.256	3.468	4.747	5.246	4.932	4.115	4.141	4.237	3.540	3.006	3.175	2.445	0.855	1.377	1.744	2.555	2.831	2.779	2.887	2.196	2.501	1.987	1.697	1.707	1.933	1.671	1.033	1.502	1.036	1.160	1.408	1.328	0.766	0.946	0.897	0.822	1.001	0.808	1.179	1.211	0.877	1.086	0.995	0.884	0.885	0.851	0.920	1.062	0.857	1.036	0.868	0.766	0.758	0.770	0.634	0.497	0.670	0.483	0.415	0.184	0.137	0.089	0.000	0.000	0.000
7.262	3.523	4.746	5.061	4.735	4.019	4.090	4.270	3.455	2.960	3.361	2.766	1.634	1.291	1.517	2.483	2.850	2.739	2.827	2.145	2.522	2.155	1.660	1.783	1.961	1.466	0.941	1.408	1.145	1.089	1.247	1.017	0.527	0.910	0.865	0.915	0.899	0.620	0.960	1.010	0.838	0.896	0.901	0.744	0.863	0.773	0.665	0.850	0.736	0.802	0.667	0.633	0.667	0.645	0.495	0.438	0.579	0.373	0.344	0.156	0.108	0.069	0.000	0.000	0.000
7.267	3.720	4.678	4.705	4.313	3.901	4.067	4.262	3.552	3.239	3.492	2.969	1.934	1.376	1.593	2.505	2.778	2.784	2.886	2.179	2.261	2.119	1.679	1.862	1.931	1.189	0.884	1.419	1.170	0.844	1.046	0.859	0.465	0.825	0.915	0.994	0.943	0.659	0.874	0.835	0.824	0.726	0.759	0.584	0.748	0.644	0.547	0.685	0.664	0.620	0.507	0.524	0.539	0.549	0.379	0.382	0.497	0.287	0.277	0.131	0.091	0.058	0.000	0.000	0.000
7.273	3.724	4.639	4.209	3.515	3.932	4.168	4.223	3.540	3.372	3.566	2.967	1.902	1.474	1.595	2.437	2.704	2.735	2.843	1.885	1.765	1.977	1.734	1.847	1.829	0.993	0.783	1.349	1.047	0.556	0.955	0.833	0.375	0.736	0.984	1.004	0.923	0.677	0.879	0.822	0.823	0.734	0.659	0.470	0.566	0.471	0.518	0.485	0.562	0.484	0.388	0.400	0.429	0.467	0.296	0.317	0.424	0.244	0.225	0.119	0.081	0.052	0.000	0.000	0.000
7.279	3.729	4.712	4.685	4.163	3.828	4.140	4.221	3.503	3.391	3.568	2.788	1.545	1.435	1.441	2.324	2.580	2.594	2.744	1.646	2.041	2.179	1.808	1.831	1.752	1.262	0.859	1.195	0.925	0.617	0.920	0.876	0.419	0.632	0.989	0.928	0.907	0.669	0.945	0.852	0.798	0.813	0.585	0.402	0.423	0.420	0.462	0.369	0.471	0.373	0.309	0.293	0.345	0.377	0.240	0.252	0.353	0.210	0.196	0.105	0.072	0.044	0.000	0.000	0.000
7.285	3.702	4.829	5.019	4.494	3.719	4.098	4.220	3.552	3.389	3.503	2.677	1.238	1.270	1.365	2.208	2.428	2.539	2.706	1.841	2.437	2.310	1.916	1.865	1.678	1.509	0.939	1.023	0.909	0.773	0.906	0.854	0.625	0.546	0.883	0.823	1.008	0.668	0.993	0.856	0.746	0.892	0.488	0.357	0.350	0.529	0.404	0.349	0.404	0.294	0.260	0.241	0.277	0.322	0.191	0.205	0.289	0.173	0.175	0.088	0.059	0.035	0.000	0.000	0.000
7.291	3.679	4.893	5.182	4.685	3.734	4.082	4.237	3.512	3.273	3.439	2.615	1.237	1.277	1.318	2.066	2.399	2.522	2.668	1.919	2.539	2.230	1.960	1.798	1.641	1.642	1.006	0.934	0.910	0.870	0.875	0.727	0.751	0.483	0.723	0.759	1.102	0.651	0.965	0.773	0.754	0.952	0.459	0.309	0.349	0.594	0.389	0.332	0.364	0.244	0.235	0.199	0.222	0.306	0.144	0.160	0.240	0.140	0.152	0.076	0.044	0.024	0.000	0.000	0.000
7.296	3.655	4.862	5.194	4.765	3.908	4.138	4.230	3.481	3.217	3.385	2.504	0.924	1.123	1.237	2.063	2.360	2.507	2.645	1.941	2.397	1.983	1.863	1.692	1.602	1.643	1.037	1.014	0.928	0.840	0.803	0.555	0.848	0.559	0.639	0.731	1.107	0.606	0.905	0.662	0.675	0.878	0.451	0.266	0.354	0.555	0.359	0.308	0.312	0.204	0.193	0.161	0.176	0.296	0.116	0.112	0.193	0.108	0.134	0.063	0.032	0.013	0.000	0.000	0.000
7.302	3.607	4.721	5.046	4.721	3.970	4.148	4.224	3.488	3.224	3.368	2.572	0.787	0.725	1.251	2.046	2.368	2.455	2.532	1.677	1.946	1.720	1.759	1.691	1.475	1.485	0.961	1.057	0.816	0.710	0.696	0.401	0.981	0.661	0.655	0.742	1.042	0.576	0.853	0.636	0.606	0.694	0.430	0.261	0.322	0.420	0.331	0.265	0.247	0.181	0.169	0.141	0.137	0.266	0.099	0.080	0.151	0.085	0.124	0.053	0.024	0.006	0.000	0.000	0.000
7.308	3.691	4.421	4.702	4.581	3.986	4.109	4.229	3.463	3.162	3.370	2.628	1.224	1.000	1.147	1.952	2.349	2.318	2.433	1.360	1.275	1.369	1.651	1.549	1.339	1.232	0.882	1.044	0.670	0.656	0.639	0.330	1.003	0.648	0.659	0.727	0.980	0.574	0.757	0.566	0.542	0.532	0.390	0.274	0.255	0.275	0.283	0.218	0.186	0.162	0.146	0.125	0.099	0.221	0.087	0.064	0.128	0.073	0.117	0.046	0.018	0.002	0.000	0.000	0.000
7.314	3.620	3.986	4.207	4.419	3.941	4.095	4.223	3.501	3.207	3.322	2.573	1.411	1.151	1.117	1.970	2.255	2.292	2.445	1.713	1.340	1.319	1.730	1.243	1.260	1.004	0.957	0.960	0.588	0.655	0.613	0.384	0.971	0.526	0.633	0.682	1.037	0.510	0.605	0.520	0.464	0.440	0.350	0.265	0.182	0.243	0.218	0.178	0.165	0.152	0.129	0.100	0.079	0.189	0.086	0.059	0.126	0.064	0.108	0.039	0.013	0.000	0.000	0.000	0.000
7.320	3.713	4.227	4.467	4.433	3.921	4.122	4.223	3.485	3.165	3.285	2.463	1.464	1.359	1.197	2.003	2.243	2.259	2.355	1.685	1.441	1.319	1.762	1.286	1.290	0.748	0.946	0.851	0.573	0.667	0.528	0.447	0.847	0.363	0.630	0.569	1.035	0.474	0.474	0.506	0.426	0.448	0.328	0.237	0.150	0.210	0.176	0.130	0.174	0.149	0.119	0.086	0.074	0.168	0.080	0.057	0.127	0.055	0.100	0.033	0.010	0.000	0.000	0.000	0.000
7.325	3.683	4.562	4.834	4.553	3.895	4.123	4.220	3.434	3.102	3.286	2.543	1.626	1.438	1.362	2.084	2.248	2.192	2.220	1.428	1.449	1.111	1.628	1.411	1.300	0.648	0.826	0.857	0.705	0.680	0.377	0.439	0.640	0.288	0.576	0.496	0.954	0.491	0.476	0.515	0.408	0.461	0.302	0.188	0.131	0.182	0.152	0.096	0.197	0.138	0.106	0.090	0.072	0.158	0.066	0.058	0.121	0.045	0.090	0.031	0.007	0.000	0.000	0.000	0.000
7.331	3.743	4.686	4.972	4.608	3.867	4.117	4.199	3.459	3.144	3.273	2.591	1.667	1.341	1.364	2.166	2.320	2.154	2.239	1.279	1.531	1.064	1.396	1.395	1.281	0.657	0.740	0.924	0.782	0.645	0.389	0.422	0.544	0.287	0.472	0.468	0.804	0.469	0.510	0.556	0.414	0.413	0.256	0.138	0.122	0.175	0.126	0.097	0.202	0.123	0.102	0.101	0.071	0.156	0.057	0.089	0.115	0.041	0.080	0.030	0.007	0.000	0.000	0.000	0.000
7.337	3.802	4.623	4.892	4.577	3.871	4.087	4.193	3.416	3.091	3.249	2.465	1.469	1.264	1.349	2.191	2.413	2.212	2.216	1.071	1.482	1.225	1.410	1.237	1.228	0.872	0.812	0.927	0.781	0.498	0.468	0.343	0.526	0.293	0.350	0.459	0.633	0.438	0.546	0.576	0.418	0.339	0.202	0.114	0.111	0.169	0.104	0.111	0.194	0.115	0.105	0.108	0.072	0.158	0.057	0.125	0.111	0.042	0.069	0.029	0.008	0.000	0.000	0.000	0.000
7.343	3.654	4.382	4.574	4.452	3.912	4.090	4.174	3.403	3.084	3.219	2.400	1.283	1.178	1.310	2.133	2.410	2.304	2.116	0.978	1.307	1.182	1.419	1.193	1.232	1.101	0.884	0.898	0.848	0.380	0.487	0.285	0.453	0.254	0.303	0.437	0.647	0.420	0.572	0.540	0.449	0.325	0.179	0.122	0.098	0.164	0.107	0.110	0.178	0.115	0.114	0.108	0.075	0.153	0.057	0.140	0.105	0.045	0.061	0.028	0.009	0.000	0.000	0.000	0.000
7.349	3.831	3.966	4.123	4.318	3.908	4.099	4.162	3.400	3.087	3.207	2.459	1.229	1.066	1.284	1.967	2.308	2.217	1.906	1.192	1.225	1.199	1.636	1.386	1.278	1.195	0.865	0.831	0.931	0.403	0.490	0.386	0.444	0.208	0.304	0.393	0.649	0.355	0.564	0.485	0.459	0.373	0.178	0.126	0.085	0.156	0.116	0.093	0.161	0.113	0.130	0.108	0.074	0.139	0.056	0.125	0.103	0.049	0.058	0.029	0.010	0.000	0.000	0.000	0.000
7.354	3.747	4.219	4.396	4.354	3.893	4.088	4.153	3.360	3.028	3.184	2.388	0.992	0.889	0.983	1.722	2.078	1.867	1.678	1.392	1.172	1.194	1.768	1.614	1.235	1.124	0.703	0.716	0.936	0.442	0.483	0.418	0.425	0.224	0.358	0.390	0.578	0.339	0.537	0.436	0.441	0.409	0.170	0.129	0.082	0.136	0.122	0.077	0.142	0.104	0.139	0.112	0.066	0.123	0.051	0.089	0.110	0.049	0.057	0.029	0.011	0.000	0.000	0.000	0.000
7.360	3.638	4.456	4.719	4.457	3.839	4.070	4.133	3.367	3.040	3.131	2.255	0.524	0.695	1.063	1.724	1.670	1.429	1.595	1.602	1.614	1.305	1.679	1.639	1.144	1.092	0.600	0.638	0.881	0.384	0.442	0.347	0.370	0.276	0.403	0.400	0.503	0.348	0.517	0.371	0.436	0.408	0.178	0.110	0.080	0.108	0.115	0.066	0.128	0.090	0.138	0.113	0.061	0.107	0.045	0.056	0.110	0.046	0.057	0.028	0.010	0.000	0.000	0.000	0.000
7.366	3.697	4.468	4.796	4.509	3.837	4.049	4.113	3.342	2.986	3.094	2.272	0.855	0.695	1.139	1.799	1.735	1.665	1.519	1.652	2.004	1.439	1.425	1.466	1.020	1.143	0.632	0.598	0.845	0.352	0.348	0.271	0.322	0.311	0.431	0.393	0.461	0.369	0.443	0.278	0.459	0.382	0.173	0.082	0.070	0.086	0.094	0.066	0.124	0.080	0.129	0.104	0.060	0.087	0.041	0.044	0.109	0.046	0.053	0.029	0.010	0.000	0.000	0.000	0.000
7.372	3.445	4.277	4.642	4.483	3.839	4.022	4.087	3.278	2.898	3.043	2.286	1.034	0.618	1.065	1.802	1.986	1.863	1.424	1.619	2.178	1.614	1.334	1.212	0.837	1.182	0.600	0.562	0.757	0.376	0.244	0.217	0.256	0.353	0.452	0.345	0.452	0.352	0.306	0.239	0.415	0.338	0.153	0.080	0.059	0.095	0.070	0.078	0.125	0.076	0.119	0.088	0.060	0.075	0.043	0.041	0.104	0.046	0.047	0.036	0.011	0.000	0.000	0.000	0.000
7.378	3.454	3.759	4.271	4.407	3.841	4.003	4.068	3.271	2.859	2.970	2.197	1.084	0.876	0.943	1.665	2.085	1.848	1.339	1.641	2.137	1.603	1.283	1.202	0.685	1.274	0.656	0.528	0.642	0.428	0.167	0.253	0.287	0.353	0.434	0.294	0.453	0.304	0.198	0.295	0.304	0.264	0.125	0.083	0.059	0.111	0.064	0.085	0.123	0.074	0.103	0.071	0.065	0.068	0.047	0.045	0.098	0.045	0.041	0.042	0.012	0.000	0.001	0.000	0.000
7.383	3.402	3.486	4.108	4.380	3.842	3.966	4.064	3.249	2.773	2.948	2.163	1.191	1.100	0.794	1.440	2.009	1.747	1.221	1.638	1.948	1.406	1.114	1.144	0.528	1.345	0.700	0.527	0.764	0.524	0.200	0.318	0.391	0.328	0.377	0.272	0.496	0.283	0.208	0.321	0.200	0.204	0.119	0.088	0.069	0.105	0.063	0.076	0.112	0.075	0.089	0.062	0.068	0.062	0.051	0.053	0.086	0.044	0.038	0.042	0.011	0.000	0.001	0.000	0.000
7.389	2.959	3.913	4.438	4.406	3.785	3.932	4.052	3.294	2.802	2.939	2.287	1.339	1.145	0.931	1.297	1.766	1.709	1.383	1.759	1.830	1.246	1.007	1.070	0.514	1.289	0.641	0.547	0.838	0.566	0.200	0.340	0.470	0.291	0.324	0.250	0.529	0.259	0.221	0.291	0.204	0.217	0.144	0.101	0.074	0.085	0.058	0.054	0.107	0.078	0.078	0.064	0.063	0.054	0.055	0.060	0.076	0.046	0.040	0.038	0.009	0.001	0.001	0.000	0.000
7.395	3.074	3.988	4.566	4.453	3.778	3.897	4.044	3.288	2.715	2.917	2.277	1.203	1.146	1.012	1.099	1.441	1.586	1.582	1.808	1.856	1.143	0.990	1.014	0.812	1.192	0.637	0.644	0.814	0.620	0.281	0.385	0.486	0.361	0.341	0.230	0.503	0.224	0.218	0.209	0.224	0.218	0.161	0.107	0.080	0.077	0.062	0.041	0.110	0.080	0.071	0.078	0.062	0.062	0.067	0.069	0.077	0.051	0.040	0.034	0.010	0.004	0.002	0.000	0.000
7.401	2.920	3.836	4.501	4.475	3.770	3.840	4.034	3.220	2.553	2.864	2.141	1.001	1.145	1.280	1.642	1.571	1.841	2.301	2.282	2.279	2.280	1.915	1.728	1.585	1.622	1.478	1.310	1.138	1.035	0.794	0.917	0.726	0.730	0.919	0.644	0.459	0.255	0.246	0.191	0.277	0.228	0.256	0.232	0.185	0.236	0.124	0.122	0.155	0.138	0.154	0.263	0.214	0.177	0.209	0.162	0.113	0.082	0.064	0.063	0.045	0.014	0.002	0.000	0.000
7.407	2.433	3.462	4.321	4.434	3.793	3.857	3.991	3.297	2.711	2.679	2.233	1.921	1.760	1.634	1.908	2.322	2.802	3.312	3.344	3.185	3.132	2.740	2.548	1.996	2.210	2.138	1.950	1.744	1.535	1.172	1.477	1.154	1.179	1.458	1.152	0.588	0.350	0.338	0.301	0.442	0.346	0.430	0.407	0.334	0.435	0.233	0.268	0.262	0.278	0.290	0.488	0.439	0.387	0.397	0.313	0.207	0.175	0.147	0.139	0.104	0.031	0.002	0.000	0.000
7.412	2.502	3.220	4.224	4.398	3.786	3.838	3.950	3.235	2.741	2.322	2.081	2.655	2.533	2.066	2.132	2.903	3.319	3.788	3.953	3.569	3.594	3.056	2.993	2.825	2.767	2.448	2.251	2.027	1.786	1.435	1.794	1.451	1.516	1.709	1.549	0.901	0.489	0.404	0.455	0.555	0.502	0.593	0.504	0.468	0.570	0.382	0.407	0.365	0.419	0.410	0.624	0.598	0.593	0.519	0.434	0.356	0.289	0.251	0.211	0.154	0.044	0.001	0.000	0.000
7.418	2.231	3.365	4.299	4.381	3.739	3.797	3.928	3.178	2.790	2.912	2.890	3.004	2.900	2.716	2.824	3.294	3.522	3.928	4.291	3.681	3.796	3.038	3.126	3.445	3.105	2.478	2.301	2.043	1.782	1.689	1.874	1.520	1.686	1.697	1.805	1.106	0.609	0.442	0.571	0.563	0.648	0.750	0.495	0.623	0.667	0.527	0.508	0.467	0.537	0.500	0.638	0.649	0.745	0.552	0.477	0.493	0.364	0.317	0.244	0.171	0.047	0.001	0.000	0.000
7.424	1.647	3.390	4.332	4.371	3.742	3.780	3.925	3.247	2.771	3.233	3.352	3.034	2.896	3.126	3.172	3.404	3.463	3.820	4.445	3.771	3.790	2.673	2.994	3.733	3.191	2.222	2.181	1.825	1.540	1.798	1.727	1.355	1.679	1.434	1.897	1.244	0.651	0.541	0.611	0.567	0.738	0.855	0.415	0.735	0.782	0.651	0.564	0.578	0.598	0.558	0.562	0.585	0.786	0.504	0.438	0.545	0.366	0.328	0.232	0.153	0.039	0.000	0.000	0.000
7.430	1.767	3.285	4.280	4.363	3.686	3.683	3.899	3.159	2.597	3.369	3.545	2.897	2.713	3.356	3.195	3.211	3.176	3.654	4.469	3.810	3.739	2.192	2.721	3.745	3.069	1.615	2.037	1.471	1.142	1.746	1.386	0.996	1.583	1.008	1.834	1.326	0.663	0.651	0.594	0.652	0.762	0.865	0.399	0.757	0.846	0.782	0.575	0.607	0.605	0.582	0.467	0.431	0.707	0.409	0.357	0.500	0.300	0.290	0.197	0.118	0.024	0.000	0.000	0.000
7.436	1.623	3.140	4.212	4.310	3.606	3.635	3.812	3.016	2.566	3.385	3.538	3.031	2.954	3.445	3.093	2.934	2.912	3.664	4.394	3.672	3.732	2.294	2.663	3.528	2.852	0.850	1.903	1.427	0.985	1.652	1.136	0.768	1.552	0.726	1.677	1.290	0.653	0.678	0.601	0.761	0.754	0.770	0.466	0.663	0.791	0.810	0.554	0.570	0.554	0.555	0.372	0.316	0.548	0.306	0.296	0.376	0.202	0.223	0.160	0.090	0.012	0.000	0.000	0.000
7.441	1.003	3.080	4.179	4.265	3.599	3.641	3.772	3.010	2.737	3.296	3.363	2.925	2.967	3.458	3.281	3.110	3.008	3.650	4.210	3.304	3.726	2.456	2.720	3.428	2.831	0.848	1.890	1.457	0.926	1.629	1.130	0.745	1.477	0.680	1.494	1.145	0.691	0.592	0.563	0.768	0.711	0.655	0.487	0.509	0.663	0.738	0.466	0.497	0.474	0.474	0.298	0.276	0.410	0.215	0.223	0.235	0.127	0.157	0.123	0.066	0.006	0.000	0.000	0.000
7.447	0.899	3.065	4.162	4.240	3.568	3.607	3.815	3.225	2.855	2.989	2.996	2.578	2.806	3.471	3.202	3.045	3.074	3.584	4.065	3.181	3.719	2.565	2.716	3.677	3.076	0.927	1.844	1.432	1.019	1.560	1.051	0.767	1.355	0.726	1.385	0.908	0.665	0.456	0.460	0.691	0.608	0.538	0.432	0.439	0.646	0.635	0.344	0.427	0.385	0.366	0.221	0.231	0.283	0.157	0.144	0.144	0.086	0.089	0.079	0.037	0.003	0.000	0.000	0.000
7.453	0.852	3.050	4.124	4.196	3.565	3.626	3.813	3.306	2.782	2.383	2.341	2.531	2.899	3.451	3.142	3.005	3.063	3.547	4.236	3.359	3.697	2.523	2.580	3.731	3.053	0.964	1.685	1.307	1.072	1.499	0.945	0.804	1.261	0.780	1.330	0.693	0.553	0.452	0.387	0.545	0.510	0.407	0.334	0.407	0.678	0.506	0.298	0.392	0.305	0.275	0.176	0.189	0.200	0.130	0.102	0.091	0.057	0.044	0.041	0.015	0.002	0.000	0.000	0.000
7.459	0.827	2.977	4.059	4.155	3.523	3.569	3.759	3.128	2.504	2.328	2.074	2.281	2.838	3.390	3.341	3.249	3.121	3.606	4.381	3.610	3.582	2.197	2.454	3.586	2.739	0.896	1.435	1.128	0.968	1.445	0.844	0.762	1.142	0.704	1.390	0.698	0.427	0.506	0.347	0.439	0.424	0.286	0.266	0.358	0.654	0.373	0.291	0.335	0.247	0.215	0.153	0.173	0.153	0.111	0.077	0.077	0.047	0.031	0.029	0.010	0.003	0.000	0.000	0.000
7.465	0.772	2.883	3.998	4.089	3.410	3.475	3.675	2.935	2.373	2.509	2.022	1.937	2.717	3.342	3.281	3.157	3.138	3.568	4.404	3.721	3.532	2.094	2.575	3.364	2.174	0.765	1.260	0.869	0.704	1.361	0.702	0.688	0.964	0.509	1.426	0.683	0.317	0.485	0.272	0.352	0.342	0.215	0.213	0.301	0.573	0.296	0.249	0.280	0.211	0.197	0.131	0.155	0.128	0.087	0.065	0.082	0.044	0.028	0.029	0.009	0.003	0.000	0.000	0.000
7.471	0.515	2.815	3.937	4.015	3.402	3.431	3.598	2.988	2.391	2.559	2.431	2.414	2.934	3.352	2.956	2.738	3.092	3.542	4.297	3.595	3.450	2.059	2.710	3.542	2.351	0.691	1.063	0.651	0.552	1.338	0.646	0.710	0.998	0.445	1.375	0.601	0.291	0.398	0.232	0.235	0.285	0.189	0.170	0.231	0.456	0.250	0.233	0.227	0.182	0.175	0.114	0.130	0.110	0.062	0.058	0.095	0.040	0.028	0.028	0.008	0.002	0.000	0.000	0.000
7.476	0.715	2.800	3.855	3.941	3.286	3.282	3.492	2.842	2.170	2.542	2.682	2.749	3.054	3.266	3.009	2.777	2.844	3.416	4.045	3.215	3.221	1.951	2.773	3.591	2.440	0.749	0.847	0.578	0.551	1.398	0.808	0.726	1.000	0.430	1.219	0.544	0.282	0.317	0.209	0.143	0.228	0.161	0.118	0.167	0.371	0.264	0.243	0.172	0.145	0.138	0.098	0.104	0.087	0.052	0.052	0.094	0.039	0.028	0.027	0.007	0.002	0.000	0.000	0.000
7.482	0.713	2.695	3.754	3.832	3.165	3.158	3.303	2.539	1.837	2.414	2.673	2.746	2.867	3.002	2.967	2.725	2.435	3.130	3.652	2.942	2.822	1.816	2.697	3.417	2.305	0.738	0.556	0.461	0.477	1.306	0.876	0.685	0.878	0.406	0.960	0.478	0.234	0.264	0.167	0.116	0.193	0.138	0.087	0.153	0.350	0.284	0.221	0.119	0.100	0.099	0.080	0.084	0.063	0.045	0.046	0.084	0.040	0.028	0.025	0.007	0.001	0.000	0.000	0.000
7.488	0.623	2.563	3.635	3.725	3.137	3.067	3.109	2.344	1.860	2.233	2.364	2.399	2.328	2.510	2.600	2.283	1.753	2.441	3.094	2.589	2.342	1.797	2.435	3.001	1.979	0.700	0.402	0.432	0.395	1.047	0.807	0.557	0.674	0.346	0.703	0.577	0.180	0.232	0.098	0.112	0.163	0.117	0.064	0.126	0.324	0.271	0.173	0.092	0.068	0.076	0.061	0.065	0.048	0.038	0.040	0.068	0.039	0.026	0.023	0.007	0.001	0.000	0.000	0.000
7.494	0.504	2.455	3.509	3.585	2.888	2.826	2.988	2.237	1.836	1.934	1.719	1.715	1.482	1.774	1.868	1.539	1.344	1.615	2.301	1.716	1.687	1.656	1.889	2.321	1.508	0.725	0.385	0.559	0.412	0.713	0.604	0.329	0.417	0.256	0.542	0.715	0.140	0.203	0.076	0.109	0.147	0.107	0.054	0.095	0.288	0.215	0.122	0.082	0.058	0.070	0.050	0.050	0.048	0.036	0.036	0.051	0.037	0.023	0.022	0.008	0.001	0.000	0.000	0.000
7.500	0.711	2.366	3.359	3.422	2.764	2.701	2.846	2.255	1.803	1.735	1.386	1.250	1.324	1.456	1.025	0.865	1.363	1.155	1.750	1.521	1.532	1.435	1.318	1.422	1.115	0.718	0.322	0.594	0.471	0.479	0.410	0.232	0.284	0.235	0.516	0.768	0.125	0.151	0.088	0.098	0.129	0.095	0.053	0.071	0.242	0.146	0.081	0.079	0.051	0.064	0.049	0.042	0.048	0.035	0.038	0.040	0.033	0.022	0.021	0.008	0.001	0.000	0.000	0.000
7.505	0.693	2.212	3.182	3.273	2.671	2.575	2.692	2.016	1.556	1.732	1.396	0.980	1.066	1.285	1.002	0.818	1.179	1.081	1.804	1.890	1.761	1.410	1.617	1.423	0.916	0.623	0.290	0.587	0.480	0.393	0.321	0.198	0.251	0.240	0.545	0.772	0.122	0.094	0.093	0.085	0.106	0.079	0.051	0.055	0.181	0.119	0.070	0.071	0.049	0.064	0.049	0.035	0.044	0.034	0.039	0.039	0.029	0.022	0.021	0.008	0.001	0.000	0.000	0.000
7.511	0.613	1.986	3.009	3.087	2.369	2.309	2.510	1.798	1.398	1.627	1.255	0.989	1.214	1.199	0.894	0.662	0.942	1.289	2.081	2.242	1.839	1.305	1.678	1.759	1.037	0.550	0.360	0.612	0.484	0.403	0.258	0.186	0.303	0.257	0.529	0.702	0.123	0.078	0.084	0.080	0.081	0.063	0.043	0.043	0.120	0.121	0.060	0.058	0.049	0.068	0.049	0.033	0.037	0.031	0.037	0.039	0.028	0.022	0.021	0.008	0.001	0.000	0.000	0.000
7.517	0.410	1.855	2.832	2.904	2.322	2.218	2.308	1.743	1.394	1.550	1.283	1.238	1.426	1.199	0.780	0.513	0.977	1.561	2.133	2.316	1.849	1.213	1.513	1.897	1.107	0.500	0.406	0.561	0.450	0.436	0.286	0.271	0.391	0.286	0.498	0.561	0.126	0.091	0.074	0.103	0.072	0.059	0.040	0.042	0.079	0.123	0.052	0.051	0.049	0.067	0.047	0.034	0.034	0.031	0.036	0.045	0.031	0.022	0.022	0.007	0.001	0.000	0.000	0.000
7.523	0.461	1.743	2.633	2.715	2.112	2.002	2.130	1.437	1.121	1.473	1.401	1.423	1.405	1.224	0.900	0.660	1.109	1.646	1.948	2.146	1.817	1.228	1.228	1.848	1.200	0.525	0.410	0.465	0.410	0.443	0.308	0.339	0.443	0.294	0.470	0.407	0.132	0.138	0.133	0.159	0.082	0.085	0.078	0.077	0.064	0.120	0.049	0.079	0.075	0.062	0.056	0.048	0.049	0.049	0.084	0.061	0.042	0.031	0.023	0.010	0.003	0.000	0.000	0.000
7.529	1.001	1.448	2.408	2.531	1.670	1.875	1.924	1.431	1.643	1.643	1.494	1.563	1.526	1.587	1.746	1.591	1.614	1.822	1.903	1.869	1.715	1.374	1.376	1.825	1.430	0.890	0.896	0.715	0.461	0.680	0.882	0.692	0.655	0.523	0.496	0.534	0.189	0.287	0.297	0.199	0.140	0.169	0.212	0.206	0.122	0.200	0.154	0.208	0.182	0.128	0.124	0.128	0.126	0.104	0.180	0.115	0.075	0.075	0.038	0.026	0.012	0.004	0.000	0.000
7.534	1.653	1.821	2.581	2.993	2.838	2.832	2.699	2.463	2.547	2.574	2.611	2.691	2.770	2.818	2.797	2.669	2.490	2.367	2.428	2.348	1.667	1.616	2.073	2.313	1.895	1.317	1.560	1.416	0.957	1.247	1.640	1.382	1.180	1.038	0.757	0.950	0.451	0.840	0.719	0.222	0.381	0.445	0.616	0.538	0.348	0.687	0.486	0.612	0.453	0.319	0.335	0.321	0.246	0.241	0.317	0.249	0.175	0.174	0.091	0.076	0.035	0.013	0.000	0.000
7.540	1.992	2.667	3.330	3.722	3.717	3.481	3.092	2.852	3.007	3.132	3.245	3.363	3.442	3.444	3.337	3.135	2.951	2.664	2.777	2.624	1.626	1.761	2.464	2.750	2.220	1.629	1.960	1.847	1.563	1.662	2.075	1.870	1.648	1.437	1.099	1.289	0.729	1.291	1.104	0.358	0.652	0.721	0.976	0.854	0.621	1.192	0.810	1.030	0.755	0.595	0.548	0.548	0.448	0.440	0.462	0.420	0.320	0.296	0.175	0.163	0.071	0.028	0.000	0.000
7.546	2.421	3.291	3.869	4.185	4.197	3.850	3.109	2.984	3.223	3.242	3.516	3.684	3.695	3.681	3.570	3.239	3.097	2.780	2.902	2.665	1.594	1.864	2.587	2.959	2.296	1.838	2.116	2.048	1.908	1.881	2.244	2.078	1.868	1.624	1.318	1.440	0.934	1.544	1.325	0.677	0.901	0.910	1.213	1.137	0.949	1.538	1.035	1.280	0.993	0.848	0.717	0.778	0.677	0.650	0.573	0.609	0.476	0.399	0.261	0.253	0.122	0.047	0.000	0.000
7.552	2.801	3.705	4.167	4.305	4.358	4.126	3.454	3.310	3.203	3.046	3.560	3.703	3.622	3.614	3.539	3.064	3.001	2.910	2.889	2.493	1.610	1.787	2.506	2.968	2.149	1.882	2.078	2.115	1.976	1.957	2.178	2.029	1.856	1.620	1.374	1.419	1.061	1.664	1.403	1.007	1.131	0.964	1.327	1.334	1.214	1.714	1.204	1.400	1.135	1.043	0.838	0.963	0.849	0.795	0.647	0.743	0.602	0.463	0.344	0.311	0.175	0.067	0.000	0.000
